STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
CA,27,n/a,,,,LBT,196,,,,,
CA,27,n/a,,,,,"39,141",,,,"212,835",
CA,28,H2CA26026,(I),Howard L.,Berman,D,"23,265",100.00%,,,"137,471",99.89%
CA,28,n/a,,,,D,"23,265",,,,,
CA,28,n/a,,Michael J.,Koch,W,,,,,150,0.11%
CA,28,n/a,,,,,"23,265",,,,"137,621",
CA,29,H0CA27085,(I),Adam B.,Schiff,D,"24,486",100.00%,,,"146,198",68.91%
CA,29,n/a,,,,D,"24,486",,,,,
CA,29,H8CA29076,,Charles,Hahn,R,"16,241",100.00%,,,"56,727",26.74%
CA,29,n/a,,,,R,"16,241",,,,,
CA,29,H8CA29084,,Alan,Pyeatt,LBT,146,100.00%,,,"9,219",4.35%
CA,29,n/a,,,,LBT,146,,,,,
CA,29,n/a,,,,,"40,873",,,,"212,144",
CA,30,H6CA24048,(I),Henry A.,Waxman,D,"52,980",100.00%,,,"242,792",100.00%
CA,30,n/a,,,,D,"52,980",,,,,
CA,30,H8CA30058,,Keith A.,Fichtelman,W(R),121,100.00%,,,,
CA,30,n/a,,,,R,121,,,,,
CA,30,n/a,,,,,"53,101",,,,"242,792",
CA,31,H2CA30143,(I),Xavier,Becerra,D,"18,127",100.00%,,,"110,955",100.00%
CA,31,n/a,,,,D,"18,127",,,,,
CA,31,n/a,,,,,"18,127",,,,"110,955",
CA,32,H0CA31087,(I),Hilda L.,Solis,D,"17,345",100.00%,,,"130,142",99.99%
CA,32,n/a,,,,D,"17,345",,,,,
CA,32,n/a,,Innocent O.,Osunwa,W,,,,,8,0.01%
CA,32,n/a,,,,,"17,345",,,,"130,150",
CA,33,H2CA32099,(I),Diane E.,Watson,D,"44,934",88.13%,,,"186,924",87.57%
CA,33,H8CA33250,,Felicia,Ford,D,"3,738",7.33%,,,,
CA,33,H0CA32085,,Mervin,Evans,D,"2,315",4.54%,,,,
CA,33,n/a,,,,D,"50,987",,,,,
CA,33,H8CA33243,,"David C., II",Crowley,R,"4,680",100.00%,,,"26,536",12.43%
CA,33,n/a,,,,R,"4,680",,,,,
CA,33,n/a,,,,,"55,667",,,,"213,460",
CA,34,H2CA33048,(I),Lucille,Roybal-Allard,D,"12,622",99.98%,,,"98,503",77.09%
CA,34,H8CA34092,,Kevin M.,Moreau,W (D),2,0.02%,,,,
CA,34,n/a,,,,D,"12,624",,,,,
CA,34,H8CA34084,,Christopher,Balding,R,"2,948",59.26%,,,"29,266",22.91%
CA,34,H6CA34211,,Wayne,Miller,R,"2,027",40.74%,,,,
CA,34,n/a,,,,R,"4,975",,,,,
CA,34,n/a,,,,,"17,599",,,,"127,769",
CA,35,H4CA23011,(I),Maxine,Waters,D,"36,685",100.00%,,,"150,778",82.58%
CA,35,n/a,,,,D,"36,685",,,,,
CA,35,H8CA35099,,Ted,Hayes,R,"5,686",100.00%,,,"24,169",13.24%
CA,35,n/a,,,,R,"5,686",,,,,
CA,35,H8CA35107,,Herb,Peters,LBT,68,100.00%,,,"7,632",4.18%
CA,35,n/a,,,,LBT,68,,,,,
CA,35,n/a,,,,,"42,439",,,,"182,579",
CA,36,H2CA27107,(I),Jane,Harman,D,"32,009",100.00%,,,"171,948",68.64%
CA,36,n/a,,,,D,"32,009",,,,,
CA,36,H6CA36125,,Brian,Gibson,R,"20,109",100.00%,,,"78,543",31.36%
CA,36,n/a,,,,R,"20,109",,,,,
CA,36,n/a,,,,,"52,118",,,,"250,491",
CA,37,H8CA37137,(I),Laura,Richardson,D,"25,713",74.41%,,,"131,342",74.94%
CA,37,H2CA38062,,Peter,Mathews,D,"5,860",16.96%,,,,
CA,37,H8CA37178,,Lee,Davis,D/W,"2,983",8.63%,,,10,0.01%
CA,37,n/a,,,,D,"34,556",,,,,
CA,37,H8CA37277,,"Nicholas ""Nick""",Dibs,I,,,,,"42,774",24.41%
CA,37,H2CA38062,,Peter,Mathews,W,,,,,600,0.34%
CA,37,H8CA37285,,June Viena,Pouesi,W,,,,,526,0.30%
CA,37,n/a,,,,,"34,556",,,,"175,252",
CA,38,H8CA34068,(I),Grace F.,Napolitano,D,"16,140",100.00%,,,"130,211",81.73%
CA,38,n/a,,,,D,"16,140",,,,,
CA,38,H8CA38101,,Christopher M.,Agrella,LBT,50,100.00%,,,"29,113",18.27%
CA,38,n/a,,,,LBT,50,,,,,
CA,38,n/a,,,,,"16,190",,,,"159,324",
CA,39,H2CA39078,(I),Linda T.,Sanchez,D,"18,949",100.00%,,,"125,289",69.67%
CA,39,n/a,,,,D,"18,949",,,,,
CA,39,H8CA39125,,Diane A.,Lenning,R,"10,485",100.00%,,,"54,533",30.33%
CA,39,n/a,,,,R,"10,485",,,,,
CA,39,n/a,,,,,"29,434",,,,"179,822",
CA,40,H6CA39020,(I),Ed,Royce,R,"39,565",100.00%,,,"144,923",62.55%
CA,40,n/a,,,,R,"39,565",,,,,
CA,40,H6CA40275,,Christina,Avalos,D,"11,481",56.31%,,,"86,772",37.45%
CA,40,H8CA40198,,Tom,Kennedy,D,"8,908",43.69%,,,,
CA,40,n/a,,,,D,"20,389",,,,,
CA,40,n/a,,,,,"59,954",,,,"231,695",
CA,41,H8CA37079,(I),Jerry,Lewis,R,"36,663",82.49%,,,"159,486",61.65%
CA,41,H8CA41154,,Eric,Stone,R,"4,330",9.74%,,,,
CA,41,H8CA41162,,Pamela,Zander,R,"3,455",7.77%,,,,
CA,41,n/a,,,,R,"44,448",,,,,
CA,41,H8CA41121,,Tim,Prince,D,"8,335",31.86%,,,"99,214",38.35%
CA,41,H8CA41139,,Rita,Ramirez-Dean,D,"7,435",28.42%,,,,
CA,41,H8CA41113,,Patrick,Meagher,D,"6,952",26.57%,,,,
CA,41,H8CA41147,,Beverly,Bruins,D,"3,441",13.15%,,,,
CA,41,n/a,,,,D,"26,163",,,,,
CA,41,n/a,,,,,"70,611",,,,"258,700",
CA,42,H8CA41063,(I),Gary G.,Miller,R,"39,168",100.00%,,,"158,404",60.16%
CA,42,n/a,,,,R,"39,168",,,,,
CA,42,H8CA42202,,"Edwin ""Ed""",Chau,D,"8,935",47.73%,,,"104,909",39.84%
CA,42,H8CA42210,,Michael,Williamson,D,"5,217",27.87%,,,,
CA,42,H8CA42194,,Ronald,Shepston,D,"4,568",24.40%,,,,
CA,42,n/a,,,,D,"18,720",,,,,
CA,42,n/a,,,,,"57,888",,,,"263,313",
CA,43,H6CA42099,(I),Joe,Baca,D,"13,177",66.29%,,,"108,259",69.14%
CA,43,H8CA43101,,Joanne,Gilbert,D,"6,701",33.71%,,,,
CA,43,n/a,,,,D,"19,878",,,,,
CA,43,H8CA43119,,John,Roberts,R,"5,406",59.56%,,,"48,312",30.86%
CA,43,H6CA43121,,Scott,Folkens,R,"3,670",40.44%,,,,
CA,43,n/a,,,,R,"9,076",,,,,
CA,43,n/a,,,,,"28,954",,,,"156,571",
CA,44,H2CA37023,(I),Ken,Calvert,R,"32,702",100.00%,,,"129,937",51.19%
CA,44,n/a,,,,R,"32,702",,,,,
CA,44,H8CA44091,,Bill,Hedrick,D,"20,074",100.00%,,,"123,890",48.81%
CA,44,n/a,,,,D,"20,074",,,,,
CA,44,n/a,,,,,"52,776",,,,"253,827",
CA,45,H8CA44034,(I),Mary Bono,Mack,R,"38,726",89.35%,,,"155,166",58.29%
CA,45,H8CA45122,,George,Pearne,R,"4,618",10.65%,,,,
CA,45,n/a,,,,R,"43,344",,,,,
CA,45,H8CA45114,,Julie,Bornstein,D,"18,479",60.98%,,,"111,026",41.71%
CA,45,H8CA45098,,Paul,Clay,D,"8,697",28.70%,,,,
CA,45,H8CA45106,,David,Hunsicker,D,"3,127",10.32%,,,,
CA,45,n/a,,,,D,"30,303",,,,,
CA,45,n/a,,,,,"73,647",,,,"266,192",
CA,46,H8CA42061,(I),Dana,Rohrabacher,R,"43,693",86.62%,,,"149,818",52.52%
CA,46,H8CA46104,,Ronald,St. John,R,"6,751",13.38%,,,,
CA,46,n/a,,,,R,"50,444",,,,,
CA,46,H8CA46096,,Debbie,Cook,D,"24,238",80.80%,,,"122,891",43.08%
CA,46,H8CA46088,,Daniel,Kalmick,D,"5,759",19.20%,,,,
CA,46,n/a,,,,D,"29,997",,,,,
CA,46,H4CA46095,,Thomas,Lash,GRE,223,100.00%,,,"8,257",2.89%
CA,46,n/a,,,,GRE,223,,,,,
CA,46,H8CA46112,,Ernst P.,Gasteiger,LBT,295,100.00%,,,"4,311",1.51%
CA,46,n/a,,,,LBT,295,,,,,
CA,46,n/a,,,,,"80,959",,,,"285,277",
CA,47,H6CA46033,(I),Loretta,Sanchez,D,"16,430",100.00%,,,"85,878",69.49%
CA,47,n/a,,,,D,"16,430",,,,,
CA,47,H6CA47031,,"Rosemarie ""Rosie""",Avila,R,"12,245",100.00%,,,"31,432",25.43%
CA,47,n/a,,,,R,"12,245",,,,,
CA,47,H8CA47052,,Robert,Lauten,AIP,398,100.00%,,,"6,274",5.08%
CA,47,n/a,,,,AIP,398,,,,,
CA,47,n/a,,,,,"29,073",,,,"123,584",
CA,48,H6CA48039,(I),John,Campbell,R,"50,101",100.00%,,,"171,658",55.61%
CA,48,n/a,,,,R,"50,101",,,,,
CA,48,H6CA48070,,Steve,Young,D,"22,959",100.00%,,,"125,537",40.67%
CA,48,n/a,,,,D,"22,959",,,,,
CA,48,H8CA48027,,Don,Patterson,LBT,331,100.00%,,,"11,507",3.73%
CA,48,n/a,,,,LBT,331,,,,,
CA,48,n/a,,,,,"73,391",,,,"308,702",
CA,49,H0CA48024,(I),Darrell,Issa,R,"41,369",100.00%,,,"140,300",58.30%
CA,49,n/a,,,,R,"41,369",,,,,
CA,49,H8CA49041,,Robert,Hamilton,D,"21,571",100.00%,,,"90,138",37.45%
CA,49,n/a,,,,D,"21,571",,,,,
CA,49,H4CA49081,,Lars R.,Grossmith,LBT,292,100.00%,,,"10,232",4.25%
CA,49,n/a,,,,LBT,292,,,,,
CA,49,n/a,,,,,"63,232",,,,"240,670",
CA,50,H4CA49032,(I),Brian,Bilbray,R,"58,511",100.00%,,,"157,502",50.24%
CA,50,n/a,,,,R,"58,511",,,,,
CA,50,H8CA50023,,Nick,Leibham,D,"23,874",57.67%,,,"141,635",45.18%
CA,50,H8CA50056,,Cheryl,Ede,D,"17,523",42.33%,,,,
CA,50,n/a,,,,D,"41,397",,,,,
CA,50,H8CA50072,,Wayne,Dunlap,LBT,436,100.00%,,,"14,365",4.58%
CA,50,n/a,,,,LBT,436,,,,,
CA,50,n/a,,,,,"100,344",,,,"313,502",
CA,51,H2CA50034,(I),Bob,Filner,D,"31,690",75.68%,,,"148,281",72.75%
CA,51,H2CA51131,,Daniel,Ramirez,D,"10,182",24.32%,,,,
CA,51,n/a,,,,D,"41,872",,,,,
CA,51,H8CA51039,,David Lee,Joy,R,"13,417",64.97%,,,"49,345",24.21%
CA,51,H8CA51047,,Daniel,Felzer,R,"7,234",35.03%,,,,
CA,51,n/a,,,,R,"20,651",,,,,
CA,51,H6CA51058,,"Dan ""Frodo""",Litwin,LBT,156,100.00%,,,"6,199",3.04%
CA,51,n/a,,,,LBT,156,,,,,
CA,51,n/a,,,,,"62,679",,,,"203,825",
CA,52,H8CA52052,,Duncan D.,Hunter,R,"47,930",72.18%,,,"160,724",56.37%
CA,52,H8CA52037,,Brian,Jones,R,"10,862",16.36%,,,,
CA,52,H8CA52060,,Robert,Watkins,R,"5,539",8.34%,,,,
CA,52,H8CA52094,,Rick,Powell,R,"2,074",3.12%,,,,
CA,52,n/a,,,,R,"66,405",,,,,
CA,52,H8CA52078,,Mike,Lumpkin,D,"22,460",57.96%,,,"111,051",38.95%
CA,52,H8CA52086,,Vickie,Butcher,D,"16,294",42.04%,,,,
CA,52,n/a,,,,D,"38,754",,,,,
CA,52,H0CA52018,,Michael,Benoit,LBT,399,100.00%,,,"13,316",4.67%
CA,52,n/a,,,,LBT,399,,,,,
CA,52,n/a,,Joseph M.,Ryan,W,,,,,47,0.02%
CA,52,n/a,,,,,"105,558",,,,"285,138",
CA,53,H0CA49055,(I),Susan A.,Davis,D,"43,171",87.60%,,,"161,315",68.49%
CA,53,H8CA53027,,Michael,Copass,D,"6,113",12.40%,,,,
CA,53,n/a,,,,D,"49,284",,,,,
CA,53,H8CA53019,,Michael,Crimmins,R,"19,819",74.90%,,,"64,658",27.45%
CA,53,H8CA53035,,Naomi,Bar-Lev,R,"6,642",25.10%,,,,
CA,53,n/a,,,,R,"26,461",,,,,
CA,53,H8CA53043,,Edward M.,Teyssier,LBT,413,100.00%,,,"9,569",4.06%
CA,53,n/a,,,,LBT,413,,,,,
CA,53,n/a,,,,,"76,158",,,,"235,542",
CA,H,n/a,,,,,"3,408,562",,,,"12,322,079",
CO,1,H6CO01141,(I),Diana,DeGette,D,"35,804",100.00%,,,"203,756",71.94%
CO,1,n/a,,,,D,"35,804",,,,,
CO,1,H2CO01108,,George C.,Lilly,R,"6,300",58.16%,,,"67,346",23.78%
CO,1,H4CO01088,,Charles R.,Crain,R,"4,533",41.84%,,,,
CO,1,n/a,,,,R,"10,833",,,,,
CO,1,H8CO01071,,Martin L.,Buchanan,LBT,n/a,n/a,,,"12,136",4.28%
CO,1,H8CO01089,,Gary,Swing,W,,n/a,,,11,0.00%
CO,1,n/a,,,,,"46,637",,,,"283,249",
CO,2,H8CO02137,,Jared,Polis,D,"20,493",41.68%,,,"215,602",62.60%
CO,2,H8CO02129,,Joan,Fitz-Gerald,D,"18,599",37.83%,,,,
CO,2,H8CO02111,,Will,Shafroth,D,"10,075",20.49%,,,,
CO,2,n/a,,,,D,"49,167",,,,,
CO,2,H8CO02152,,Scott,Starin,R,"19,293",100.00%,,,"116,619",33.86%
CO,2,n/a,,,,R,"19,293",,,,,
CO,2,H6CO02131,,J. A.,Calhoun,GRE,n/a,n/a,,,"10,031",2.91%
CO,2,H8CO02145,,"William Robert ""Bill""",Hammons,UPA,n/a,n/a,,,"2,176",0.63%
CO,2,n/a,,,,,"68,460",,,,"344,428",
CO,3,H4CO03167,(I),John T.,Salazar,D,"22,192",100.00%,,,"203,457",61.61%
CO,3,n/a,,,,D,"22,192",,,,,
CO,3,H8CO03184,,Wayne,Wolf,R,"24,263",100.00%,,,"126,762",38.39%
CO,3,n/a,,,,R,"24,263",,,,,
CO,3,n/a,,,,,"46,455",,,,"330,219",
CO,4,H8CO04067,,Betsy,Markey,D,"19,010",100.00%,,,"187,348",56.20%
CO,4,n/a,,,,D,"19,010",,,,,
CO,4,H2CO04045,(I),Marilyn N.,Musgrave,R,"31,822",100.00%,,,"146,030",43.80%
CO,4,n/a,,,,R,"31,822",,,,,
CO,4,n/a,,,,,"50,832",,,,"333,378",
CO,5,H8CO05106,,Hal,Bidlack,D,"13,146",100.00%,,,"113,027",37.04%
CO,5,n/a,,,,D,"13,146",,,,,
CO,5,H6CO05159,(I),Doug,Lamborn,R,"24,995",44.02%,,,"183,179",60.03%
CO,5,H6CO05142,,Jeff,Crank,R,"16,794",29.58%,,,,
CO,5,H6CO05191,,Bentley,Rayburn,R,"14,986",26.40%,,,,
CO,5,n/a,,,,R,"56,775",,,,,
CO,5,H6CO05225,,Brian X.,Scott,AMC,n/a,,,,"8,894",2.91%
CO,5,H6CO05209,,Rich,Hand,W,n/a,n/a,,,45,0.01%
CO,5,n/a,,,,,"69,921",,,,"305,145",
CO,6,H8CO06138,,Mike,Coffman,R,"28,509",40.12%,,,"250,877",60.67%
CO,6,H8CO06153,,Wil,Armstrong,R,"23,213",32.67%,,,,
CO,6,H8CO06161,,Ted,Harvey,R,"10,886",15.32%,,,,
CO,6,H8CO06179,,Steve,Ward,R,"8,452",11.89%,,,,
CO,6,n/a,,,,R,"71,060",,,,,
CO,6,H8CO06187,,Hank,Eng,D,"27,661",100.00%,,,"162,641",39.33%
CO,6,n/a,,,,D,"27,661",,,,,
CO,6,n/a,,,,,"98,721",,,,"413,518",
CO,7,H6CO07023,(I),Ed,Perlmutter,D,"29,704",100.00%,,,"173,937",63.48%
CO,7,n/a,,,,D,"29,704",,,,,
CO,7,H8CO07037,,John W.,Lerew,R,"25,155",100.00%,,,"100,057",36.52%
CO,7,n/a,,,,R,"25,155",,,,,
CO,7,n/a,,,,,"54,859",,,,"273,994",
CO,H,n/a,,,,,"435,885",,,,"2,283,931",
CO,S,S8CO00172,,Mark,Udall,D,"194,227",100.00%,,,"1,231,049",52.80%
CO,S,n/a,,,,D,"194,227",,,,,
CO,S,S4CO00171,,Bob,Schaffer,R,"239,212",100.00%,,,"990,784",42.49%
CO,S,n/a,,,,R,"239,212",,,,,
CO,S,S2CO00142,,"Douglas ""Dayhorse""",Campbell,AMC,n/a,n/a,,,"59,736",2.56%
CO,S,S8CO00222,,Bob,Kinsey,GRE,n/a,n/a,,,"50,008",2.14%
CO,S,S8CO00248,,Buddy,Moore,W,n/a,n/a,,,116,0.00%
CO,S,S2CO00134,,Gary,Cooper,W,n/a,n/a,,,10,0.00%
CO,S,S8CO00230,,Bruce E.,Lohmiller,W,n/a,n/a,,,9,0.00%
CO,S,n/a,,,,,"433,439",,,,"2,331,712",
CT,1,H8CT01046,(I),John B.,Larson,D,Winner,,,,"194,493",65.81%
CT,1,H8CT01046,(I),John B.,Larson,WF,,,,,"17,000",5.75%
CT,1,H8CT01111,,Joe,Visconti,R,Winner,,,,"76,860",26.01%
CT,1,H8CT01129,,Stephen E.D.,Fournier,GRE,,,,,"7,201",2.44%
CT,1,n/a,,Matthew,Coleman,W,,,,,3,0.00%
CT,1,n/a,,,,,,,,,"295,557",
CT,2,H2CT02112,(I),Joe,Courtney,D,Winner,,,,"198,984",61.60%
CT,2,H2CT02112,(I),Joe,Courtney,WF,,,,,"13,164",4.08%
CT,2,H8CT02069,,Sean,Sullivan,R,Winner,,,,"104,574",32.37%
CT,2,H8CT02077,,G. Scott,Deshefy,GRE,,,,,"6,300",1.95%
CT,2,n/a,,Todd,Vachon,W,,,,,19,0.01%
CT,2,n/a,,,,,,,,,"323,041",
CT,3,H0CT03072,(I),Rosa L.,DeLauro,D,Winner,,,,"204,761",68.86%
CT,3,H0CT03072,(I),Rosa L.,DeLauro,WF,,,,,"25,411",8.55%
CT,3,H8CT03059,,Bo,Itshaky,R,Winner,,,,"58,583",19.70%
CT,3,H4CT03074,,Ralph A.,Ferrucci,GRE,,,,,"8,613",2.90%
CT,3,n/a,,,,,,,,,"297,368",
CT,4,H8CT04172,,Jim,Himes,D,"12,260",86.95%,,,"149,345",48.37%
CT,4,H8CT04180,,Lisa Lee,Whitnum,D,"1,840",13.05%,,,,
CT,4,n/a,,,,D,"14,100",,,,,
CT,4,H8CT04172,,Jim,Himes,WF,,,,,"9,130",2.96%
CT,4,H8CT04057,(I),Christopher,Shays,R,*,,,,"146,854",47.56%
CT,4,H8CT04206,,Michael Anthony,Carrano,LBT,,,,,"2,049",0.66%
CT,4,H6CT04119,,Richard Z.,Duffee,GRE,n/a,,,,"1,388",0.45%
CT,4,n/a,,Eugene,Flanagan,W,,,,,10,0.00%
CT,4,n/a,,,,,"14,100",,,,"308,776",
CT,5,H6CT05124,(I),Chris,Murphy,D,Winner,,,,"161,178",53.25%
CT,5,H6CT05124,(I),Chris,Murphy,WF,,,,,"18,149",6.00%
CT,5,H8CT05120,,David J.,Cappiello,R,Winner,,,,"117,914",38.96%
CT,5,H8CT05146,,Anthony Joseph,Nania,R,Loser,,,,,
CT,5,H8CT05153,,Thomas L.,Winn,I,,,,,"3,082",1.02%
CT,5,H8CT05138,,"Harold H., II",Burbank,GRE,,,,,"2,324",0.77%
CT,5,n/a,,Walter,Gengarelly,W,,,,,10,0.00%
CT,5,n/a,,,,,,,,,"302,657",
CT,H,n/a,,,,,"14,100",,,,"1,527,399",
DE,0,H2DE00072,(I),Michael N.,Castle,R,Unopposed,,,,"235,437",61.08%
DE,0,H6DE00180,,Karen,Hartley-Nagle,D,"35,995",55.38%,,,"146,434",37.99%
DE,0,H0DE00068,,Micheal,Miller,D,"22,393",34.45%,,,,
DE,0,H8DE00053,,Jerry W.,Northington,D,"6,609",10.17%,,,,
DE,0,n/a,,,,D,"64,997",,,,,
DE,0,H8DE00087,,Mark Anthony,Parks,LBT,n/a,,,,"3,586",0.93%
DE,0,n/a,,,,,"64,997",,,,"385,457",
DE,H,n/a,,,,,"64,997",,,,"385,457",
DE,S,S8DE00012,(I),"Joseph R., Jr.",Biden,D,Unopposed,,,,"257,539",64.69%
DE,S,S6DE00131,,Christine,O'Donnell,R,Unopposed,,,,"140,595",35.31%
DE,S,n/a,,,,,,,,,"398,134",
DC,0,H0DC00058,(I),Eleanor Holmes,Norton,D,"38,999",98.28%,,,"228,376",92.28%
DC,0,n/a,,Scattered,,W(D),682,1.72%,,,,
DC,0,n/a,,,,D,"39,681",,,,,
DC,0,H8DC00176,,Maude Louise,Hills,DCG,173,85.64%,,,"16,693",6.75%
DC,0,n/a,,Scattered,,W(DCG),29,14.36%,,,,
DC,0,n/a,,,,DCG,202,,,,,
DC,0,n/a,,Scattered,,W(R),630,100.00%,,,,
DC,0,n/a,,,,R,630,,,,,
DC,0,n/a,,Scattered,,W,,,,,"2,402",0.97%
DC,0,n/a,,,,,"40,513",,,,"247,471",
DC,H,n/a,,,,,"40,513",,,,"247,471",
FL,1,H2FL01100,(I),Jeff,Miller,R,Unopposed,,,,"232,559",70.18%
FL,1,H8FL01099,,James Jim,Bryan,D,Unopposed,,,,"98,797",29.82%
FL,1,n/a,,,,,,,,,"331,356",
FL,2,H6FL00046,(I),Allen,Boyd,D,Unopposed,,,,"216,804",61.88%
FL,2,H8FL02089,,Mark,Mulligan,R,"28,734",68.03%,,,"133,404",38.08%
FL,2,H8FL02071,,Eddie,Hendry,R,"13,505",31.97%,,,,
FL,2,n/a,,,,R,"42,239",,,,,
FL,2,H8FL02063,,Robert,Ortiz,W,n/a,,,,159,0.05%
FL,2,n/a,,,,,"42,239",,,,"350,367",
FL,3,H2FL03056,(I),Corrine,Brown,D,Unopposed,,,,Unopposed,n/a
FL,3,n/a,,,,,,,,,,
FL,4,H0FL04066,(I),Ander,Crenshaw,R,Unopposed,,,,"224,112",65.25%
FL,4,H8FL04069,,Jay,McGovern,D,Unopposed,,,,"119,330",34.75%
FL,4,n/a,,,,,,,,,"343,442",
FL,5,H2FL05127,(I),"Virginia ""Ginny""",Brown-Waite,R,"49,134",80.07%,,,"265,186",61.15%
FL,5,H8FL05108,,Jim,King,R,"12,232",19.93%,,,,
FL,5,n/a,,,,R,"61,366",,,,,
FL,5,H4FL05032,,John,Russell,D,"16,900",50.77%,,,"168,446",38.85%
FL,5,H8FL05116,,Carol,Castagnero,D,"12,854",38.62%,,,,
FL,5,H2FL05150,,"H. David ""the flag-pole sitter""",Werder,D,"3,532",10.61%,,,,
FL,5,n/a,,,,D,"33,286",,,,,
FL,5,n/a,,,,,"94,652",,,,"433,632",
FL,6,H8FL06056,(I),Clifford B. (Cliff),Stearns,R,Unopposed,,,,"228,302",60.89%
FL,6,H8FL06080,,Tim,Cunha,D,Unopposed,,,,"146,655",39.11%
FL,6,n/a,,,,,,,,,"374,957",
FL,7,H2FL08055,(I),John L.,Mica,R,Unopposed,,,,"238,721",62.00%
FL,7,H8FL07047,,Faye,Armitage,D,"18,018",63.95%,,,"146,292",38.00%
FL,7,H8FL07039,,Clyde,Malloy,D,"10,159",36.05%,,,,
FL,7,n/a,,,,D,"28,177",,,,,
FL,7,n/a,,,,,"28,177",,,,"385,013",
FL,8,H6FL08213,,Alan,Grayson,D,"16,104",48.47%,,,"172,854",52.01%
FL,8,H6FL08163,,Charlie,Stuart,D,"9,146",27.53%,,,,
FL,8,H8FL08060,,Mike,Smith,D,"5,727",17.24%,,,,
FL,8,H8FL08078,,Quoc Ba,Van,D,"1,219",3.67%,,,,
FL,8,H8FL08086,,Alexander,Fry,D,"1,030",3.10%,,,,
FL,8,n/a,,,,D,"33,226",,,,,
FL,8,H0FL08042,(I),Ric,Keller,R,"22,198",53.06%,,,"159,490",47.99%
FL,8,H6FL08247,,Todd,Long,R,"19,640",46.94%,,,,
FL,8,n/a,,,,R,"41,838",,,,,
FL,8,n/a,,,,,"75,064",,,,"332,344",
FL,9,H6FL09070,(I),Gus Michael,Bilirakis,R,Unopposed,,,,"216,591",62.17%
FL,9,H6FL09096,,Bill,Mitchell,D,"7,726",37.38%,,,"126,346",36.27%
FL,9,H8FL09076,,John,Dicks,D,"7,039",34.06%,,,,
FL,9,H8FL09084,,Anita,de Palma,D,"5,902",28.56%,,,,
FL,9,n/a,,,,D,"20,667",,,,,
FL,9,H8FL09100,,John (Johnny K.),Kalimnios,NPA,n/a,,,,"3,394",0.97%
FL,9,H8FL09092,,Richard O.,Emmons,TLP,*,,,,"2,042",0.59%
FL,9,H2FL09095,,Andrew,Pasayan,W,n/a,,,,5,0.00%
FL,9,n/a,,,,,"20,667",,,,"348,378",
FL,10,H6FL06035,(I),C. W. Bill,Young,R,Unopposed,,,,"182,781",60.68%
FL,10,H8FL10041,,Bob,Hackworth,D,"10,420",46.75%,,,"118,430",39.32%
FL,10,H6FL10102,,Samm (Denise),Simpson,D,"6,445",28.92%,,,,
FL,10,H8FL10033,,Max,Linn,D,"5,424",24.33%,,,,
FL,10,n/a,,,,D,"22,289",,,,,
FL,10,H6FL10086,,Don,Callahan,W,,,,,9,0.00%
FL,10,n/a,,,,,"22,289",,,,"301,220",
FL,11,H6FL11126,(I),Kathy,Castor,D,Unopposed,,,,"184,106",71.66%
FL,11,H6FL11175,,"Eddie, Jr.",Adams,R,Unopposed,,,,"72,825",28.34%
FL,11,n/a,,,,,,,,,"256,931",
FL,12,H0FL12051,(I),Adam H.,Putnam,R,Unopposed,,,,"185,698",57.46%
FL,12,H8FL12054,,Doug,Tudor,D,Unopposed,,,,"137,465",42.54%
FL,12,n/a,,,,,,,,,"323,163",
FL,13,H6FL13148,(I),Vern,Buchanan,R,Unopposed,,,,"204,382",55.54%
FL,13,H4FL13069,,Christine,Jennings,D,Unopposed,,,,"137,967",37.49%
FL,13,H2FL13139,,Jan,Schneider,NPA,n/a,,,,"20,289",5.51%
FL,13,H8FL13128,,Don,Baldauf,NPA,*,,,,"5,358",1.46%
FL,13,H2FL13139,,Jan,Schneider,NPA*,*,,,,,
FL,13,n/a,,,,,,,,,"367,996",
FL,14,H4FL14059,(I),Connie,Mack,R,Unopposed,,,,"224,602",59.44%
FL,14,H4FL14091,,Robert M.,Neeld,D,Unopposed,,,,"93,590",24.77%
FL,14,H8FL14159,,Burt,Saunders,NPA,n/a,,,,"54,750",14.49%
FL,14,H8FL14142,,Jeff,George,NPA,*,,,,"4,949",1.31%
FL,14,n/a,,,,,,,,,"377,891",
FL,15,H8FL15107,,Bill,Posey,R,"40,892",76.84%,,,"192,151",53.10%
FL,15,H8FL15065,,Alan,Bergman,R,"7,809",14.67%,,,,
FL,15,H8FL15115,,Kevin,Lehoullier,R,"4,519",8.49%,,,,
FL,15,n/a,,,,R,"53,220",,,,,
FL,15,H8FL15057,,Stephen,Blythe,D,"19,281",65.65%,,,"151,951",41.99%
FL,15,H8FL15040,,Paul,Rancatore,D,"10,089",34.35%,,,,
FL,15,n/a,,,,D,"29,370",,,,,
FL,15,H8FL15099,,Frank,Zilaitis,NPA,*,,,,"14,274",3.94%
FL,15,H8FL15123,,Trevor,Lowing,NPA,n/a,,,,"3,495",0.97%
FL,15,n/a,,,,,"82,590",,,,"361,871",
FL,16,H8FL16022,,Tom,Rooney,R,"20,637",36.73%,,,"209,874",60.09%
FL,16,H4FL16096,,Gayle,Harrell,R,"19,626",34.93%,,,,
