STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
TX,15,H6TX15055,(I),Rub_n,Hinojosa,D,"29,397",71.16%,,,"89,296",60.89%
TX,15,H2TX15054,,David,Cantu,D,"5,008",12.12%,,,,
TX,15,H2TX15062,,Jane,Cross,D,"4,208",10.19%,,,,
TX,15,H2TX15047,,Ruben Ramon,Ramirez,D,"2,012",4.87%,,,,
TX,15,H2TX15088,,"Johnny ""JP""",Partain,D,687,1.66%,,,,
TX,15,n/a,,,,D,"41,312",,,,,
TX,15,H2TX28040,,Dale A.,Brueggemann,R,"4,551",31.68%,"6,403",57.30%,"54,056",36.86%
TX,15,H6TX15113,,Eddie,Zamora,R,"4,749",33.06%,"4,771",42.70%,,
TX,15,H2TX15096,,Rebecca,Cervera,R,"2,942",20.48%,,,,
TX,15,H2TX15039,,Jim,Kuiken,R,"2,124",14.78%,,,,
TX,15,n/a,,,,R,"14,366",,"11,174",,,
TX,15,H2TX15104,,Ron,Finch,LIB,*,,,,"3,309",2.26%
TX,15,n/a,,,,,"55,678",,"11,174",,"146,661",
TX,,n/a,,,,,,,,,,
TX,16,H2TX16185,,Beto,O'Rourke,D,"23,261",50.47%,,,"101,403",65.42%
TX,16,H6TX00115,(I),Silvestre,Reyes,D,"20,440",44.35%,,,,
TX,16,H2TX16227,,Jerome,Tilghman,D,"1,270",2.76%,,,,
TX,16,H6TX16111,,"Ben E. ""(Buddy)""",Mendoza,D,701,1.52%,,,,
TX,16,H2TX16219,,"Paul, Jr.",Johnson,D,419,0.91%,,,,
TX,16,n/a,,,,D,"46,091",,,,,
TX,16,H2TX16193,,Barbara,Carrasco,R,"5,268",58.87%,,,"51,043",32.93%
TX,16,H2TX16201,,Corey Dean,Roen,R,"3,681",41.13%,,,,
TX,16,n/a,,,,R,"8,949",,,,,
TX,16,H2TX16235,,Junart,Sodoy,LIB,*,,,,"2,559",1.65%
TX,16,n/a,,,,,"55,040",,,,"155,005",
TX,,n/a,,,,,,,,,,
TX,17,H0TX17104,(I),Bill,Flores,R,"41,449",82.50%,,,"143,284",79.93%
TX,17,H2TX17068,,George W.,Hindman,R,"8,790",17.50%,,,,
TX,17,n/a,,,,R,"50,239",,,,,
TX,17,H2TX17076,,Ben,Easton,LIB,*,,,,"35,978",20.07%
TX,17,n/a,,,,,"50,239",,,,"179,262",
TX,,n/a,,,,,,,,,,
TX,18,H4TX18054,(I),Sheila,Jackson Lee,D,"21,171",100.00%,,,"146,223",75.01%
TX,18,n/a,,,,D,"21,171",,,,,
TX,18,H2TX18140,,Sean,Seibert,R,"7,493",100.00%,,,"44,015",22.58%
TX,18,n/a,,,,R,"7,493",,,,,
TX,18,H2TX18157,,Christopher,Barber,LIB,*,,,,"4,694",2.41%
TX,18,n/a,,,,,"28,664",,,,"194,932",
TX,,n/a,,,,,,,,,,
TX,19,H4TX19102,(I),Randy,Neugebauer,R,"45,444",74.31%,,,"163,239",84.99%
TX,19,H2TX19064,,Chris,Winn,R,"15,707",25.69%,,,,
TX,19,n/a,,,,R,"61,151",,,,,
TX,19,H4TX19235,,Richard (Chip),Peterson,LIB,*,,,,"28,824",15.01%
TX,19,n/a,,,,,"61,151",,,,"192,063",
TX,,n/a,,,,,,,,,,
TX,20,H2TX35011,,Joaquin,Castro,D,"16,562",100.00%,,,"119,032",63.93%
TX,20,n/a,,,,D,"16,562",,,,,
TX,20,H2TX20039,,David,Rosa,R,"9,582",100.00%,,,"62,376",33.50%
TX,20,n/a,,,,R,"9,582",,,,,
TX,20,H2TX20054,,A.E. (Tracy),Potts,LIB,*,,,,"3,143",1.69%
TX,20,H2TX20062,,Antonio,Diaz,GRE,*,,,,"1,626",0.87%
TX,20,n/a,,,,,"26,144",,,,"186,177",
TX,,n/a,,,,,,,,,,
TX,21,H6TX21012,(I),Lamar,Smith,R,"52,404",76.63%,,,"187,015",60.55%
TX,21,H2TX21078,,Richard,Mack,R,"10,111",14.79%,,,,
TX,21,H2TX21094,,Richard,Morgan,R,"5,868",8.58%,,,,
TX,21,n/a,,,,R,"68,383",,,,,
TX,21,H2TX21086,,Candace E.,Duval,D,"9,522",61.07%,,,"109,326",35.40%
TX,21,H2TX21102,,Daniel,Boone,D,"6,070",38.93%,,,,
TX,21,n/a,,,,D,"15,592",,,,,
TX,21,H2TX21110,,John-Henry,Liberty,LIB,*,,,,"12,524",4.05%
TX,21,n/a,,,,,"83,975",,,,"308,865",
TX,,n/a,,,,,,,,,,
TX,22,H8TX22107,(I),Pete,Olson,R,"35,838",76.48%,,,"160,668",64.03%
TX,22,H2TX22100,,Barbara J.,Carlson,R,"11,019",23.52%,,,,
TX,22,n/a,,,,R,"46,857",,,,,
TX,22,H0TX22112,,Kesha,Rogers,D,"3,666",50.71%,,,"80,203",31.96%
TX,22,H2TX22092,,KP,George,D,"3,563",49.29%,,,,
TX,22,n/a,,,,D,"7,229",,,,,
TX,22,H0TX22138,,Steven,Susman,LIB,*,,,,"5,986",2.39%
TX,22,H2TX22126,,Don,Cook,GRE,*,,,,"4,054",1.62%
TX,22,n/a,,,,,"54,086",,,,"250,911",
TX,,n/a,,,,,,,,,,
TX,23,H2TX23124,,Pete P.,Gallego,D,"16,202",40.83%,"15,815",54.81%,"96,676",50.31%
TX,23,H8TX28013,,Ciro D.,Rodriguez,D,"18,237",45.96%,"13,038",45.19%,,
TX,23,H2TX23116,,John M.,Bustamante,D,"5,240",13.21%,,,,
TX,23,n/a,,,,D,"39,679",,"28,853",,,
TX,23,H4TX28046,(I),"Francisco ""Quico""",Canseco,R,"17,438",100.00%,,,"87,547",45.56%
TX,23,n/a,,,,R,"17,438",,,,,
TX,23,H8TX21125,,Jeffrey C.,Blunt,LIB,*,,,,"5,841",3.04%
TX,23,H2TX23090,,Ed,Scharf,GRE,*,,,,"2,105",1.10%
TX,23,n/a,,,,,"57,117",,"28,853",,"192,169",
TX,,n/a,,,,,,,,,,
TX,24,H4TX24094,(I),Kenny E.,Marchant,R,"27,926",67.93%,,,"148,586",61.02%
TX,24,H2TX00114,,Grant,Stinchfield,R,"13,184",32.07%,,,,
TX,24,n/a,,,,R,"41,110",,,,,
TX,24,H2TX24122,,Tim,Rusk,D,"5,267",100.00%,,,"87,645",36.00%
TX,24,n/a,,,,D,"5,267",,,,,
TX,24,H2TX24130,,John,Stathas,LIB,*,,,,"7,258",2.98%
TX,24,n/a,,,,,"46,377",,,,"243,489",
TX,,n/a,,,,,,,,,,
TX,25,H2TX33040,,Roger,Williams,R,"12,894",25.11%,"26,495",57.97%,"154,245",58.44%
TX,25,H4TX11026,,Wes,Riddle,R,"7,481",14.57%,"19,210",42.03%,,
TX,25,H2TX25251,,Justin,Hewlett,R,"6,178",12.03%,,,,
TX,25,H2TX25210,,Dave,Garrison,R,"6,133",11.95%,,,,
TX,25,H2TX33032,,Michael,Williams,R,"5,392",10.50%,,,,
TX,25,H2TX26150,,Dianne,Costa,R,"4,810",9.37%,,,,
TX,25,H2TX25228,,Brian,Matthews,R,"1,824",3.55%,,,,
TX,25,H2TX25285,,Charlie,Holcomb,R,"1,690",3.29%,,,,
TX,25,H2TX25236,,Chad,Wilbanks,R,"1,593",3.10%,,,,
TX,25,H6TX12078,,Bill,Burch,R,"1,575",3.07%,,,,
TX,25,H2TX25277,,"James ""Patriot""",Dillon,R,"1,174",2.29%,,,,
TX,25,H2TX10097,,"Ernie, Jr.",Beltz,R,596,1.16%,,,,
TX,25,n/a,,,,R,"51,340",,"45,705",,,
TX,25,H2TX25269,,Elaine M.,Henderson,D,"13,465",100.00%,,,"98,827",37.44%
TX,25,n/a,,,,D,"13,465",,,,,
TX,25,H2TX25293,,Betsy,Dewey,LIB,*,,,,"10,860",4.11%
TX,25,n/a,,,,,"64,805",,"45,705",,"263,932",
TX,,n/a,,,,,,,,,,
TX,26,H2TX26093,(I),Michael,Burgess,R,"33,605",100.00%,,,"176,642",68.27%
TX,26,n/a,,,,R,"33,605",,,,,
TX,26,H2TX26168,,David,Sanchez,D,"3,682",100.00%,,,"74,237",28.69%
TX,26,n/a,,,,D,"3,682",,,,,
TX,26,H0TX26105,,Mark,Boler,LIB,*,,,,"7,844",3.03%
TX,26,n/a,,,,,"37,287",,,,"258,723",
TX,,n/a,,,,,,,,,,
TX,27,H0TX27061,(I),Blake,Farenthold,R,"28,058",70.78%,,,"120,684",56.75%
TX,27,H2TX27240,,Trey,Roberts,R,"4,653",11.74%,,,,
TX,27,H2TX27174,,Don Al,Middlebrook,R,"3,676",9.27%,,,,
TX,27,H2TX34063,,John,Grunwald,R,"3,256",8.21%,,,,
TX,27,n/a,,,,R,"39,643",,,,,
TX,27,H2TX27133,,Rose Meza,Harrison,D,"6,354",30.70%,"7,024",60.61%,"83,395",39.22%
TX,27,H2TX27224,,Jerry J.,Trevino,D,"8,231",39.77%,"4,565",39.39%,,
TX,27,H2TX27216,,Ronnie C.,McDonald,D,"5,682",27.45%,,,,
TX,27,H2TX27232,,Murphy Alade,Junaid,D,432,2.09%,,,,
TX,27,n/a,,,,D,"20,699",,"11,589",,,
TX,27,H2TX27257,,Bret,Baldwin,IND,,,,,"5,354",2.52%
TX,27,H2TX27265,,Corrie,Byrd,LIB,*,,,,"3,218",1.51%
TX,27,n/a,,,,,"60,342",,"11,589",,"212,651",
TX,,n/a,,,,,,,,,,
TX,28,H2TX23082,(I),Henry,Cuellar,D,"35,350",100.00%,,,"112,456",67.89%
TX,28,n/a,,,,D,"35,350",,,,,
TX,28,H2TX28057,,William R.,Hayward,R,"9,710",100.00%,,,"49,309",29.77%
TX,28,n/a,,,,R,"9,710",,,,,
TX,28,H2TX28065,,Patrick,Hisel,LIB,*,,,,"2,473",1.49%
TX,28,H2TX28073,,Michael D.,Cary,GRE,*,,,,"1,407",0.85%
TX,28,n/a,,,,,"45,060",,,,"165,645",
TX,,n/a,,,,,,,,,,
TX,29,H2TX29030,(I),Gene,Green,D,"10,667",100.00%,,,"86,053",90.00%
TX,29,n/a,,,,D,"10,667",,,,,
TX,29,H2TX29105,,James,Stanczak,LIB,*,,,,"4,996",5.23%
TX,29,H2TX29113,,Maria,Selva,GRE,*,,,,"4,562",4.77%
TX,29,n/a,,,,,"10,667",,,,"95,611",
TX,,n/a,,,,,,,,,,
TX,30,H2TX00015,(I),Eddie Bernice,Johnson,D,"23,346",70.06%,,,"171,059",78.82%
TX,30,H2TX30079,,Barbara Mallory,Caraway,D,"5,996",17.99%,,,,
TX,30,H2TX30087,,Taj,Clayton,D,"3,981",11.95%,,,,
TX,30,n/a,,,,D,"33,323",,,,,
TX,30,H2TX30095,,"Travis, Jr.",Washington,R,"6,260",100.00%,,,"41,222",19.00%
TX,30,n/a,,,,R,"6,260",,,,,
TX,30,H2TX30103,,Ed,Rankin,LIB,*,,,,"4,733",2.18%
TX,30,n/a,,,,,"39,583",,,,"217,014",
TX,,n/a,,,,,,,,,,
TX,31,H2TX31044,(I),John R.,Carter,R,"32,917",75.99%,,,"145,348",61.28%
TX,31,H2TX31127,,Eric,Klingemann,R,"10,400",24.01%,,,,
TX,31,n/a,,,,R,"43,317",,,,,
TX,31,H0TX21072,,Stephen M.,Wyman,D,"5,864",100.00%,,,"82,977",34.98%
TX,31,n/a,,,,D,"5,864",,,,,
TX,31,H2TX31135,,Ethan,Garofolo,LIB,*,,,,"8,862",3.74%
TX,31,n/a,,,,,"49,181",,,,"237,187",
TX,,n/a,,,,,,,,,,
TX,32,H2TX03126,(I),Pete,Sessions,R,"29,523",100.00%,,,"146,653",58.28%
TX,32,n/a,,,,R,"29,523",,,,,
TX,32,H2TX32067,,Katherine Savers,McGovern,D,"7,301",84.20%,,,"99,288",39.46%
TX,32,H2TX32026,,Walter,Hofheinz,D,"1,370",15.80%,,,,
TX,32,n/a,,,,D,"8,671",,,,,
TX,32,H2TX32075,,Seth Jewel,Hollist,LIB,*,,,,"5,695",2.26%
TX,32,n/a,,,,,"38,194",,,,"251,636",
TX,,n/a,,,,,,,,,,
TX,33,H2TX33073,,Marc,Veasey,D,"6,938",36.77%,"10,766",52.73%,"85,114",72.51%
TX,33,H2TX33131,,Domingo,Garcia,D,"4,715",24.99%,"9,653",47.27%,,
TX,33,H2TX33081,,Kathleen,Hicks,D,"2,372",12.57%,,,,
TX,33,H2TX06152,,David,Alameel,D,"2,064",10.94%,,,,
TX,33,H2TX33172,,Manuel,Valdez,D,884,4.69%,,,,
TX,33,H2TX33180,,Steve,Salazar,D,482,2.55%,,,,
TX,33,H2TX33156,,Chrysta,Casta_eda,D,395,2.09%,,,,
TX,33,H2TX33164,,Jason E.,Roberts,D,342,1.81%,,,,
TX,33,H2TX06186,,Carlos,Quintanilla,D,286,1.52%,,,,
TX,33,H2TX33206,,"Kyev P., Sr.",Tatum,D,201,1.07%,,,,
TX,33,H2TX33198,,J. R.,Molina,D,189,1.00%,,,,
TX,33,n/a,,,,D,"18,868",,"20,419",,,
TX,33,H2TX33065,,Chuck,Bradley,R,"3,706",63.79%,,,"30,252",25.77%
TX,33,H2TX33214,,Charles,King,R,"2,104",36.21%,,,,
TX,33,n/a,,,,R,"5,810",,,,,
TX,33,H2TX33222,,Ed,Lindsay,GRE,*,,,,"2,009",1.71%
TX,33,n/a,,,,,"24,678",,"20,419",,"117,375",
TX,,n/a,,,,,,,,,,
TX,34,H2TX27190,,Filemon,Vela,D,"18,233",40.46%,"15,628",66.64%,"89,606",61.89%
TX,34,H2TX27158,,Denise Saenz,Blanchard,D,"5,810",12.89%,"7,824",33.36%,,
TX,34,H2TX27166,,"Ramiro, Jr.",Garza,D,"5,575",12.37%,,,,
TX,34,H2TX27182,,Salomon,Torres,D,"4,745",10.53%,,,,
TX,34,H2TX27141,,Armando,Villalobos,D,"3,926",8.71%,,,,
TX,34,H2TX34030,,Anthony P.,Troiani,D,"3,638",8.07%,,,,
TX,34,H2TX34071,,Juan Angel,Guerra,D,"2,200",4.88%,,,,
TX,34,H2TX34014,,Elmo M.,Aycock,D,935,2.07%,,,,
TX,34,n/a,,,,D,"45,062",,"23,452",,,
TX,34,n/a,,,,,,,,,,
TX,34,H0TX27053,,Jessica Puente,Bradshaw,R,"4,409",34.58%,"5,309",55.33%,"52,448",36.23%
TX,34,H2TX34055,,Adela,Garza,R,"4,632",36.33%,"4,287",44.67%,,
TX,34,H4TX15076,,Paul B.,Haring,R,"3,710",29.10%,,,,
TX,34,n/a,,,,R,"12,751",,"9,596",,,
TX,34,H2TX34089,,"Steven ""Ziggy""",Shanklin,LIB,*,,,,"2,724",1.88%
TX,34,n/a,,,,,"57,813",,"33,048",,"144,778",
TX,,n/a,,,,,,,,,,
TX,35,H4TX10028,(I),Lloyd,Doggett,D,"14,559",73.25%,,,"105,626",63.95%
TX,35,H2TX35037,,Sylvia,Romo,D,"4,212",21.19%,,,,
TX,35,H2TX35045,,Maria Luisa,Alvarado,D,"1,105",5.56%,,,,
TX,35,n/a,,,,D,"19,876",,,,,
TX,35,H2TX35029,,Susan,Narvaiz,R,"6,040",51.78%,,,"52,894",32.02%
TX,35,H2TX35078,,Rob,Roark,R,"3,454",29.61%,,,,
TX,35,H2TX35060,,John,Yoggerst,R,"2,171",18.61%,,,,
TX,35,n/a,,,,R,"11,665",,,,,
TX,35,H8TX28203,,Ross Lynn,Leone,LIB,*,,,,"4,082",2.47%
TX,35,H2TX35094,,Meghan,Owen,GRE,*,,,,"2,540",1.54%
TX,35,H2TX35086,,Simon,Alvarado,W,,,,,37,0.02%
TX,35,n/a,,,,,"31,541",,,,"165,179",
TX,,n/a,,,,,,,,,,
TX,36,H6TX22143,,Steve,Stockman,R,"11,858",21.78%,"21,472",55.27%,"165,405",70.74%
TX,36,H2TX36084,,Stephen,Takach,R,"12,208",22.43%,"17,378",44.73%,,
TX,36,H2TX36043,,Mike,Jackson,R,"10,786",19.82%,,,,
TX,36,H2TX36035,,Jim,Engstrand,R,"5,114",9.40%,,,,
TX,36,H2TX36092,,Ky D.,Griffin,R,"4,025",7.39%,,,,
TX,36,H0TX18235,,"Charles B. ""Chuck""",Meyer,R,"2,156",3.96%,,,,
TX,36,H2TX36068,,Kim,Morrell,R,"1,930",3.55%,,,,
TX,36,H2TX36050,,Lois Dickson,Myers,R,"1,558",2.86%,,,,
TX,36,H2TX36076,,Jerry L.,Doyle,R,"1,479",2.72%,,,,
TX,36,H2TX36126,,Keith,Casey,R,"1,225",2.25%,,,,
TX,36,H2TX36100,,Daniel,Whitton,R,"1,110",2.04%,,,,
TX,36,H2TX36118,,Tim,Wintill,R,984,1.81%,,,,
TX,36,n/a,,,,R,"54,433",,"38,850",,,
TX,36,H2TX22118,,Max,Martin,D,"9,869",100.00%,,,"62,143",26.58%
TX,36,n/a,,,,D,"9,869",,,,,
TX,36,H2TX36134,,Michael K.,Cole,LIB,*,,,,"6,284",2.69%
TX,36,n/a,,,,,"64,302",,"38,850",,"233,832",
TX,,n/a,,,,,,,,,,
TX,H,n/a,,,,,"1,837,481",,"233,429",,"7,664,208",
TX,,n/a,,,,,,,,,,
TX,S,S2TX00312,,Ted,Cruz,R,"480,558",34.16%,"631,812",56.82%,"4,440,137",56.46%
TX,S,S2TX00361,,David,Dewhurst,R,"627,731",44.63%,"480,126",43.18%,,
TX,S,S2TX00338,,Tom,Leppert,R,"187,900",13.36%,,,,
TX,S,S2TX00411,,Craig,James,R,"50,569",3.60%,,,,
TX,S,S2TX00320,,Glenn,Addison,R,"23,177",1.65%,,,,
TX,S,S0TX00217,,Lela,Pittenger,R,"18,143",1.29%,,,,
TX,S,S2TX00478,,Ben,Gambini,R,"7,225",0.51%,,,,
TX,S,S2TX00387,,Curt,Cleaver,R,"6,671",0.47%,,,,
TX,S,S2TX00460,,Joe,Agris,R,"4,674",0.33%,,,,
TX,S,n/a,,,,R,"1,406,648",,"1,111,938",,,
TX,S,n/a,,,,,,,,,,
TX,S,S2TX00429,,Paul,Sadler,D,"174,772",35.13%,"148,940",63.03%,"3,194,927",40.62%
TX,S,S2TX00452,,Grady,Yarbrough,D,"128,746",25.88%,"87,365",36.97%,,
TX,S,S2TX00403,,Addie Dainell,Allen,D,"113,935",22.90%,,,,
TX,S,S2TX00304,,Sean,Hubbard,D,"80,034",16.09%,,,,
TX,S,n/a,,,,D,"497,487",,"236,305",,,
TX,S,n/a,,,,,,,,,,
TX,S,S2TX00502,,John Jay,Myers,LIB,*,,,,"162,354",2.06%
TX,S,S2TX00494,,Robert D.,Butler,LIB,,,,,,
TX,S,S2TX00528,,Wayne,Huffman,LIB,,,,,,
TX,S,S2TX00254,,Scott,Jameson,LIB,,,,,,
TX,S,S2TX00536,,S. Gopal,Raju,LIB,,,,,,
TX,S,S8TX00244,,Jon,Roland,LIB,,,,,,
TX,S,S2TX00486,,David B.,Collins,GRE,*,,,,"67,404",0.86%
TX,S,S2TX00510,,Victoria Ann,Zabaras,GRE,,,,,,
TX,S,n/a,,,,,"1,904,135",,"1,348,243",,"7,864,822",
,,n/a,,,,,,,,,,
UT,,n/a,,,,,,,,,,
UT,1,H2UT01094,(I),Rob,Bishop,R,*,,,,"175,487",71.47%
UT,1,H2UT01193,,Jacqueline B.,Smith,R,,,,,,
UT,1,H2UT01219,,Leonard Joe,Fabiano,R,,,,,,
UT,1,H2UT01235,,Donna M.,McAleer,D,"3,881",66.63%,,,"60,611",24.69%
UT,1,H2UT01201,,Ryan,Combe,D,"1,944",33.37%,,,,
UT,1,n/a,,,,D,"5,825",,,,,
UT,1,H2UT01227,,Sherry,Phipps,CON,*,,,,"9,430",3.84%
UT,1,n/a,,,,,"5,825",,,,"245,528",
UT,,n/a,,,,,,,,,,
UT,2,H2UT02324,,Chris,Stewart,R,*,,,,"154,523",62.17%
UT,2,H2UT02332,,David,Clark,R,,,,,,
UT,2,H2UT02340,,Milton Ray,Hanks,R,,,,,,
UT,2,H2UT02316,,Howard,Wallack,R,,,,,,
UT,2,H2UT02282,,Cherilyn,Eagar,R,,,,,,
UT,2,H2UT00013,,Jason,Buck,R,,,,,,
UT,2,H2UT04049,,Bob,Fuehr,R,,,,,,
UT,2,H2UT02274,,Chuck ,Williams,R,,,,,,
UT,2,H2UT02365,,Jeramey,McElhaney,R,,,,,,
UT,2,H2UT02290,,John W.,Willoughby,R,,,,,,
UT,2,H2UT02373,,Edward,Mayerhofer,R,,,,,,
UT,2,H2UT02357,,Jay,Seegmiller,D,*,,,,"83,176",33.47%
UT,2,H2UT02415,,Dean,Collinwood,D,,,,,,
UT,2,H2UT02399,,Michael,Small,D,,,,,,
UT,2,H2UT02423,,Jonathan D.,Garrard,CON,*,,,,"5,051",2.03%
UT,2,H2UT02381,,Joseph,Andrade,UN,,,,,"2,971",1.20%
UT,2,H2UT02407,,Charles E.,Kimball,UN,,,,,"2,824",1.14%
UT,2,n/a,,,,,,,,,"248,545",
UT,,n/a,,,,,,,,,,
UT,3,H8UT03089,(I),Jason,Chaffetz,R,*,,,,"198,828",76.61%
UT,3,H2UT03231,,Lynn D.,Wardle,R,,,,,,
UT,3,H8UT02164,,Brian,Jenkins,R,,,,,,
UT,3,H2UT03249,,Soren,Simonsen,D,*,,,,"60,719",23.39%
UT,3,H2UT03223,,Richard,Clark,D,,,,,,
UT,3,n/a,,,,,,,,,"259,547",
UT,,n/a,,,,,,,,,,
UT,4,H0UT02096,(I),Jim,Matheson,D,*,,,,"119,803",48.84%
UT,4,H2UT04023,,Mia B.,Love,R,*,,,,"119,035",48.53%
UT,4,H2UT04015,,Carl,Wimmer,R,,,,,,
UT,4,H2UT02308,,Stephen Eric,Sandstrom,R,,,,,,
UT,4,H2UT04031,,Jay,Cobb,R,,,,,,
UT,4,H8UT02214,,Kenneth,Gray,R,,,,,,
UT,4,H2UT04056,,Jim L.,Vein,LIB,*,,,,"6,439",2.63%
UT,4,H6UT03125,,Torin,Nelson,UJP,*,,,,,
UT,4,n/a,,,,,,,,,"245,277",
UT,,n/a,,,,,,,,,,
UT,H,n/a,,,,,"5,825",,,,"998,897",
UT,,n/a,,,,,,,,,,
UT,S,S6UT00063,(I),Orrin G.,Hatch,R,"160,359",66.46%,,,"657,608",65.31%
UT,S,S2UT00195,,Dan,Liljenquist,R,"80,915",33.54%,,,,
UT,S,S2UT00211,,Christopher Niles,Herrod,R,,,,,,
UT,S,S2UT00229,,Timothy Noel,Aalders,R,,,,,,
UT,S,S2UT00203,,Dale,Ash,R,,,,,,
UT,S,S0UT00181,,David Y.,Chiu,R,,,,,,
UT,S,S0UT00215,,Jeremy Lewis,Friedbaum,R,,,,,,
UT,S,S0UT00231,,Loy Arlan,Brunson,R,,,,,,
UT,S,S2UT00179,,Kevin D.,Fisk,R,,,,,,
UT,S,S2UT00252,,"William J. ""Dub""",Lawrence,R,,,,,,
UT,S,n/a,,,,R,"241,274",,,,,
UT,S,S0UT00066,,Scott,Howell,D,*,,,,"301,873",29.98%
UT,S,S6UT00139,,Pete,Ashdown,D,,,,,,
UT,S,S2UT00237,,"William Bill ""Donald,"" II",Peterson,D,,,,,,
UT,S,S2UT00245,,Shaun Lynn,McCausland,CON,*,,,,"31,905",3.17%
UT,S,S2UT00260,,Daniel,Geery,UJP,*,,,,"8,342",0.83%
UT,S,S2UT00187,,Bill,Barron,UN,,,,,"7,172",0.71%
UT,S,S2UT00278,,JoAnn S.,Secrist,W,,,,,1,0.00%
UT,S,n/a,,,,,"241,274",,,,"1,006,901",
,,n/a,,,,,,,,,,
VT,0,H6VT00160,(I),Peter,Welch,D/WF,"36,863",99.04%,,,"208,600",71.95%
VT,0,n/a,,,Scattered,W(D),359,0.96%,,,,
VT,0,n/a,,,,D,"37,222",,,,,
VT,0,H2VT00110,,Mark,Donka,R,"7,623",95.80%,,,"67,543",23.30%
VT,0,n/a,,,Scattered,W(R),334,4.20%,,,,
VT,0,n/a,,,,R,"7,957",,,,,
VT,0,H2VT00128,,"James ""Sam""",Desrochers,IND,,,,,"8,302",2.86%
VT,0,H2VT00094,,Jane,Newton,LU,,,,,"4,065",1.40%
VT,0,H2VT00136,,Andre,LaFramboise,VKS,,,,,"1,153",0.40%
VT,0,n/a,,,Scattered,W,,,,,268,0.09%
VT,0,n/a,,,Scattered,W(PRO),379,100.00%,,,,
VT,0,n/a,,,,PRO,379,,,,,
VT,0,n/a,,,,,"45,558",,,,"289,931",
VT,,n/a,,,,,,,,,,
VT,H,n/a,,,,,"45,558",,,,"289,931",
VT,,n/a,,,,,,,,,,
VT,S,S4VT00033,(I),Bernie,Sanders,D/IND,"36,902",98.67%,,,"207,848",71.00%
VT,S,n/a,,,Scattered,W(D),498,1.33%,,,,
VT,S,n/a,,,,D,"37,400",,,,,
VT,S,S2VT00136,,John,MacGovern,R,"6,358",72.47%,,,"72,898",24.90%
VT,S,S2VT00144,,H. Brooke,Paige,R,"2,084",23.75%,,,,
VT,S,n/a,,,Scattered,W(R),331,3.77%,,,,
VT,S,n/a,,,,R,"8,773",,,,,
VT,S,S4VT00132,,Cris,Ericson,USM,,,,,"5,924",2.02%
VT,S,S6VT00152,,Pete,Diamondstone,LU,,,,,"2,511",0.86%
VT,S,S4VT00124,,Peter,Moss,PEP,,,,,"2,452",0.84%
VT,S,S2VT00151,,Laurel,LaFramboise,VKS,,,,,877,0.30%
VT,S,n/a,,,Scattered,W,,,,,252,0.09%
VT,S,n/a,,,Scattered,W(PRO),412,100.00%,,,,
VT,S,n/a,,,,PRO,412,,,,,
VT,S,n/a,,,,,"46,585",,,,"292,762",
,,n/a,,,,,,,,,,
VI,0,H4VI00054,(I),Donna M.,Christensen,D,"3,957",55.33%,,,"11,512",60.05%
VI,0,H2VI00082,,Stacey E.,Plaskett,D,"3,187",44.57%,,,,
VI,0,n/a,,Adelbert,Bryan,W(D),1,0.01%,,,,
VI,0,n/a,,Norma,Pickan,W(D),1,0.01%,,,,
VI,0,H2VI00082,,Stacy E.,Plaskett,W(D),1,0.01%,,,,
VI,0,n/a,,Keith,Richards,W(D),1,0.01%,,,,
VI,0,n/a,,N. P.,Samuel,W(D),1,0.01%,,,,
VI,0,n/a,,Norma Pickan,Samuel,W(D),1,0.01%,,,,
VI,0,n/a,,Norma Pickard,Samuel,W(D),1,0.01%,,,,
VI,0,n/a,,,,D,"7,151",,,,,
VI,0,H2VI00074,,"Holland L., II",Redfield,R,143,70.44%,,,"2,131",11.12%
VI,0,H0VI00037,,Vincent E.,Danet,R,59,29.06%,,,,
VI,0,n/a,,Mytsooko,King,W(R),1,0.49%,,,,
VI,0,n/a,,,,R,203,,,,,
VI,0,H4VI00120,,Warren B.,Mosler,IND,,,,,"3,276",17.09%
VI,0,H2VI00090,,Norma ,Pickard-Samuel,IND,,,,,"1,927",10.05%
VI,0,H0VI00045,,Guillaume,Mimoun,IND,,,,,312,1.63%
VI,0,n/a,,,Scattered,W,,,,,12,0.06%
VI,0,n/a,,,,,"7,354",,,,"19,170",
VI,,n/a,,,,,,,,,,
VI,H,n/a,,,,,"7,354",,,,"19,170",
,,n/a,,,,,,,,,,
VA,,n/a,,,,,,,,,,
VA,1,H8VA01147,(I),"Robert J. ""Rob""",Wittman,R,Unopposed,,,,"200,845",56.29%
VA,1,H2VA01066,,Adam M.,Cook,D,*,Convention,,,"147,036",41.21%
VA,1,H0VA01185,,G. Gail,Parker,IGR,,,,,"8,308",2.33%
VA,1,n/a,,,Scattered,W,,,,,617,0.17%
VA,1,n/a,,,,,,,,,"356,806",
VA,,n/a,,,,,,,,,,
VA,2,H0VA02084,(I),E. Scott,Rigell,R,Unopposed,,,,"166,231",53.76%
VA,2,H2VA02049,,"Paul O., Jr.",Hirschbiel,D,Unopposed,,,,"142,548",46.10%
VA,2,n/a,,,Scattered,W,,,,,443,0.14%
