STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
CA,31,H2CA31083,,Luis,Vega,R,"5,634",100.00%,,,"22,048",19.79%
CA,31,,,,,R,"5,634",,,,,
CA,31,,,,,,"35,045",,,,"111,411",
CA,32,H0CA31087,(I),Hilda L.,Solis,D,"28,948",100.00%,,,"119,144",85.01%
CA,32,,,,,D,"28,948",,,,,
CA,32,H4CA32095,,Leland,Faegre,LBT,91,100.00%,,,"21,002",14.99%
CA,32,,,,,LBT,91,,,,,
CA,32,,,,,,"29,039",,,,"140,146",
CA,33,H2CA32099,(I),Diane E.,Watson,D,"53,376",100.00%,,,"166,801",88.58%
CA,33,,,,,D,"53,376",,,,,
CA,33,H4CA33077,,Robert G.,"Weber, Jr.",LBT,178,100.00%,,,"21,513",11.42%
CA,33,,,,,LBT,178,,,,,
CA,33,,,,,,"53,554",,,,"188,314",
CA,34,H2CA33048,(I),Lucille,Royball-Allard,D,"22,593",100.00%,,,"82,282",74.49%
CA,34,,,,,D,"22,593",,,,,
CA,34,H8CA33235,,Wayne ,Miller,R,"7,683",100.00%,,,"28,175",25.51%
CA,34,,,,,R,"7,683",,,,,
CA,34,,,,,,"30,276",,,,"110,457",
CA,35,H4CA23011,(I),Maxine,Waters,D,"41,452",100.00%,,,"125,949",80.53%
CA,35,,,,,D,"41,452",,,,,
CA,35,H2CA35092,,Ross,Moen,R,"7,573",100.00%,,,"23,591",15.08%
CA,35,,,,,R,"7,573",,,,,
CA,35,H6CA35093,,Gordon Michael,Mego,AIP,300,100.00%,,,"3,440",2.20%
CA,35,,,,,AIP,300,,,,,
CA,35,H2CA33113,,Charles,Tate,LBT,96,100.00%,,,"3,427",2.19%
CA,35,,,,,LBT,96,,,,,
CA,35,,,,,,"49,421",,,,"156,407",
CA,36,H2CA27107,(I),Jane,Harman,D,"48,524",100.00%,,,"151,208",61.96%
CA,36,,,,,D,"48,524",,,,,
CA,36,H4CA36096,,Paul ,Whitehead,R,"13,081",42.92%,,,"81,666",33.46%
CA,36,H2CA36215,,Gloria E.,Davis,R,"9,430",30.94%,,,,
CA,36,H4CA36088,,Lee,Leslie,R,"7,966",26.14%,,,,
CA,36,,,,,R,"30,477",,,,,
CA,36,H4CA36112,,Alice,Stek,PFP,124,100.00%,,,"6,105",2.50%
CA,36,,,,,PFP,124,,,,,
CA,36,H4CA36104,,Mike,Binkley,LBT,456,100.00%,,,"5,065",2.08%
CA,36,,,,,LBT,456,,,,,
CA,36,,,,,,"79,581",,,,"244,044",
CA,37,H6CA37222,(I),Juanita,Millender-McDonald,D,"27,047",64.94%,,,"118,823",75.05%
CA,37,H4CA37060,,Albert,Robles,D,"7,800",18.73%,,,,
CA,37,H2CA38062,,Peter,Mathews,D,"6,802",16.33%,,,,
CA,37,,,,,D,"41,649",,,,,
CA,37,H0CA37118,,Vernon,Van,R,"10,172",100.00%,,,"31,960",20.19%
CA,37,,,,,R,"10,172",,,,,
CA,37,H2CA37254,,Herb,Peters,LBT,180,100.00%,,,"7,535",4.76%
CA,37,,,,,LBT,180,,,,,
CA,37,,,,,,"52,001",,,,"158,318",
CA,38,H8CA34068,(I),Grace Flores,Napolitano,D,"26,632",78.90%,,,"116,851",100.00%
CA,38,H4CA38084,,Michael J.,Manzo,D,"7,122",21.10%,,,,
CA,38,,,,,D,"33,754",,,,,
CA,38,,,,,,"33,754",,,,"116,851",
CA,39,H2CA39078,(I),Linda T.,Sanchez,D,"30,424",100.00%,,,"100,132",60.70%
CA,39,,,,,D,"30,424",,,,,
CA,39,H2CA39102,,Tim,Escobar,R,"18,227",100.00%,,,"64,832",39.30%
CA,39,,,,,R,"18,227",,,,,
CA,39,,,,,,"48,651",,,,"164,964",
CA,40,H6CA39020,(I),Ed,Royce,R,"61,464",100.00%,,,"147,617",67.93%
CA,40,,,,,R,"61,464",,,,,
CA,40,H4CA40072,,J. Tilman,Williams,D,"17,294",51.72%,,,"69,684",32.07%
CA,40,H8CA47011,,Christina,Avalos,D,"16,144",48.28%,,,,
CA,40,,,,,D,"33,438",,,,,
CA,40,,,,,,"94,902",,,,"217,301",
CA,41,H8CA37079,(I),Jerry,Lewis,R,"63,453",100.00%,,,"181,605",82.95%
CA,41,,,,,R,"63,453",,,,,
CA,41,H4CA41112,,Peymon,Mottahedek,LBT,424,100.00%,,,"37,332",17.05%
CA,41,,,,,LBT,424,,,,,
CA,41,,,"Henry ""Hank"" F., Jr.",Ramey,W(D),30,100.00%,,,,
CA,41,,,,,D,30,,,,,
CA,41,,,,,,"63,907",,,,"218,937",
CA,42,H8CA41063,(I),Gary G.,Miller,R,"65,558",100.00%,,,"167,632",68.14%
CA,42,,,,,R,"65,558",,,,,
CA,42,H4CA42052,,Lewis,Myers,D,"29,583",100.00%,,,"78,393",31.86%
CA,42,,,,,D,"29,583",,,,,
CA,42,,,,,,"95,141",,,,"246,025",
CA,43,H6CA42099,(I),Joe,Baca,D,"27,769",100.00%,,,"86,830",66.37%
CA,43,,,,,D,"27,769",,,,,
CA,43,H4CA43069,,Ed,Laning,R,"13,599",100.00%,,,"44,004",33.63%
CA,43,,,,,R,"13,599",,,,,
CA,43,,,,,,"41,368",,,,"130,834",
CA,44,H2CA37023,(I),Ken,Calvert,R,"49,107",85.79%,,,"138,768",61.64%
CA,44,H4CA44132,,David J.,Rizzo,R,"8,132",14.21%,,,,
CA,44,,,,,R,"57,239",,,,,
CA,44,H2CA44128,,Louis ,Vandenberg,D,"33,140",100.00%,,,"78,796",35.00%
CA,44,,,,,D,"33,140",,,,,
CA,44,H4CA44140,,Kevin,Akin,PFP,103,100.00%,,,"7,559",3.36%
CA,44,,,,,PFP,103,,,,,
CA,44,,,,,,"90,482",,,,"225,123",
CA,45,H8CA44034,(I),Mary,Bono,R,"51,429",85.93%,,,"153,523",66.61%
CA,45,H0CA44122,,John,Barker,R,"8,422",14.07%,,,,
CA,45,,,,,R,"59,851",,,,,
CA,45,H4CA45071,,Richard J.,Meyer,D,"27,117",70.81%,,,"76,967",33.39%
CA,45,H4CA45055,,Dennis,Lockhart,D,"11,168",29.16%,,,,
CA,45,,,John W.,Thomas,W(D),12,0.03%,,,,
CA,45,,,,,D,"38,297",,,,,
CA,45,,,,,,"98,148",,,,"230,490",
CA,46,H8CA42061,(I),Dana,Rohrabacher,R,"69,132",83.53%,,,"171,318",61.92%
CA,46,H6CA27124,,"Robert K. ""Bob""",Dornan,R,"13,630",16.47%,,,,
CA,46,,,,,R,"82,762",,,,,
CA,46,H4CA46061,,Jim,Brandt,D,"21,408",48.64%,,,"90,129",32.57%
CA,46,H4CA46087,,Tan D.,Nguyen,D,"14,349",32.60%,,,,
CA,46,H4CA46079,,Paul C.,Wilkins,D,"8,252",18.75%,,,,
CA,46,,,,,D,"44,009",,,,,
CA,46,H4CA46095,,Tom,Lash,GRN,581,100.00%,,,"10,238",3.70%
CA,46,,,,,GRN,581,,,,,
CA,46,H0CA39072,,Keith,Gann,LBT,707,100.00%,,,"5,005",1.81%
CA,46,,,,,LBT,707,,,,,
CA,46,,,,,,"128,059",,,,"276,690",
CA,47,H6CA46033,(I),Loretta,Sanchez,D,"23,270",100.00%,,,"65,684",60.38%
CA,47,,,,,D,"23,270",,,,,
CA,47,H2CA46099,,"Alexandria A. ""Alex""",Coronado,R,"12,061",59.36%,,,"43,099",39.62%
CA,47,H4CA47051,,Virgel L.,Nickell,R,"8,258",40.64%,,,,
CA,47,,,,,R,"20,319",,,,,
CA,47,,,,,,"43,589",,,,"108,783",
CA,48,H8CA40057,(I),Christopher,Cox,R,"85,697",100.00%,,,"189,004",64.98%
CA,48,,,,,R,"85,697",,,,,
CA,48,H0CA47034,,John,Graham,D,"39,385",100.00%,,,"93,525",32.15%
CA,48,,,,,D,"39,385",,,,,
CA,48,H4CA48026,,Bruce,Cohen,LBT,718,100.00%,,,"8,343",2.87%
CA,48,,,,,LBT,718,,,,,
CA,48,,,,,,"125,800",,,,"290,872",
CA,49,H0CA48024,(I),Darrell E.,Issa,R,"66,710",100.00%,,,"141,658",62.55%
CA,49,,,,,R,"66,710",,,,,
CA,49,H2CA49200,,Mike,Byron,D,"32,903",100.00%,,,"79,057",34.91%
CA,49,,,,,D,"32,903",,,,,
CA,49,H4CA49081,,Lars R.,Grossmith,LBT,526,100.00%,,,"5,751",2.54%
CA,49,,,,,LBT,526,,,,,
CA,49,,,,,,"100,139",,,,"226,466",
CA,50,H0CA45012,(I),"Randy ""Duke""",Cunningham,R,"81,854",100.00%,,,"169,025",58.42%
CA,50,,,,,R,"81,854",,,,,
CA,50,H4CA50055,,Francine P.,Busby,D,"47,600",100.00%,,,"105,590",36.49%
CA,50,,,,,D,"47,600",,,,,
CA,50,H4CA50089,,Brandon C.,Osborne,LBT,770,100.00%,,,"3,486",1.20%
CA,50,,,,,LBT,770,,,,,
CA,50,H4CA50071,,Gary M.,Waayers,GRN,700,100.00%,,,"6,504",2.25%
CA,50,,,,,GRN,700,,,,,
CA,50,H4CA50063,,Diane,Templin,AIP,"1,037",100.00%,,,"4,723",1.63%
CA,50,,,,,AIP,"1,037",,,,,
CA,50,,,,,,"131,961",,,,"289,328",
CA,51,H2CA50034,(I),Bob,Filner,D,"33,046",76.64%,,,"111,441",61.61%
CA,51,H2CA51131,,"Daniel C. ""Danny""",Ramirez,D,"10,074",23.36%,,,,
CA,51,,,,,D,"43,120",,,,,
CA,51,H4CA51053,,Michael,Giorgino,R,"19,948",69.72%,,,"63,526",35.12%
CA,51,H4CA51046,,Ruben Ricardo,Garcia,R,"8,662",30.28%,,,,
CA,51,,,,,R,"28,610",,,,,
CA,51,H4CA51061,,Michael S.,Metti,LBT,203,100.00%,,,"5,912",3.27%
CA,51,,,,,LBT,203,,,,,
CA,51,,,,,,"71,933",,,,"180,879",
CA,52,H2CA42023,(I),Duncan,Hunter,R,"83,638",100.00%,,,"187,799",69.19%
CA,52,,,,,R,"83,638",,,,,
CA,52,H4CA52044,,Brian S. ,Keliher,D,"42,770",100.00%,,,"74,857",27.58%
CA,52,,,,,D,"42,770",,,,,
CA,52,H0CA52018,,Michael,Benoit,LBT,671,100.00%,,,"8,782",3.24%
CA,52,,,,,LBT,671,,,,,
CA,52,,,,,,"127,079",,,,"271,438",
CA,53,H0CA49055,(I),Susan A.,Davis,D,"55,791",100.00%,,,"146,449",66.14%
CA,53,,,,,D,"55,791",,,,,
CA,53,H4CA53018,,Darin ,Hunzeker,R,"30,925",100.00%,,,"63,897",28.86%
CA,53,,,,,R,"30,925",,,,,
CA,53,H4CA53026,,Lawrence P.,Rockwood,GRN,"1,000",100.00%,,,"7,523",3.40%
CA,53,,,,,GRN,"1,000",,,,,
CA,53,H4CA53034,,Adam,Van Susteren,LBT,712,100.00%,,,"3,567",1.61%
CA,53,,,,,LBT,712,,,,,
CA,53,,,,,,"88,428",,,,"221,436",
CA,H,,,,,,"4,720,340",,,,"11,623,753",
CA,S,S2CA00286,(I),Barbara,Boxer,D,"2,566,298",100.00%,,,"6,955,728",57.71%
CA,S,,,,,D,"2,566,298",,,,,
CA,S,S4CA00274,,Bill,Jones,R,"1,015,747",44.81%,,,"4,555,922",37.80%
CA,S,S4CA00258,,Rosario,Marin,R,"454,176",20.03%,,,,
CA,S,S4CA00282,,Howard,Kaloogian,R,"253,341",11.18%,,,,
CA,S,S4CA00225,,Toni,Casey,R,"142,080",6.27%,,,,
CA,S,S4CA00308,,Tim ,Stoen,R,"124,938",5.51%,,,,
CA,S,S4CA00233,,James,Stewart,R,"78,264",3.45%,,,,
CA,S,S4CA00340,,Barry L.,Hatch,R,"71,241",3.14%,,,,
CA,S,S4CA00324,,John M.,Van Zandt,R,"56,925",2.51%,,,,
CA,S,S4CA00217,,Danney,Ball,R,"37,745",1.66%,,,,
CA,S,S4CA00290,,Bill,Quraishi,R,"32,515",1.43%,,,,
CA,S,,,Louis E.,Longoria,W(R),28,0.00%,,,,
CA,S,,,,,R,"2,267,000",,,,,
CA,S,S4CA00357,,Marsha ,Feinland,PFP,"4,864",100.00%,,,"243,846",2.02%
CA,S,,,,,PFP,"4,864",,,,,
CA,S,S4CA00266,,"James P. ""Jim""",Gray,LBT,"13,656",57.30%,,,"216,522",1.80%
CA,S,S8CA00283,,Gail K.,Lightfoot,LBT,"10,177",42.70%,,,,
CA,S,,,,,LBT,"23,833",,,,,
CA,S,S4CA00332,,Don J.,Grundmann,AIP,"32,025",100.00%,,,"81,224",0.67%
CA,S,,,,,AIP,"32,025",,,,,
CA,S,,,Dennis,Richter,W,,,,,43,0.00%
CA,S,,,Howard,Johnson ,W ,,,,,8,0.00%
CA,S,,,John Emery,Jones,W,,,,,2,0.00%
CA,S,,,,,,"4,894,020",,,,"12,053,295",
CA,,,,,,,"9,614,360",,,,"23,677,048",
CO,1,H6CO01141,(I),Diana,DeGette,D,"47,579",100.00%,,,"177,077",73.50%
CO,1,,,,,D,"47,579",,,,,
CO,1,H2CO01074,,Roland,Chicas,R,"16,417",100.00%,,,"58,659",24.35%
CO,1,,,,,R,"16,417",,,,,
CO,1,H2CO01108,,George C.,Lilly,AMC,,,,,"5,193",2.16%
CO,1,,,,,,"63,996",,,,"240,929",
CO,2,H8CO02087,(I),Mark,Udall,D,"32,679",100.00%,,,"207,900",67.20%
CO,2,,,,,D,"32,679",,,,,
CO,2,H4CO02086,,Stephen M.,Hackman,R,"12,538",52.12%,,,"94,160",30.44%
CO,2,H0CO02092,,Michael P.,Kennedy,R,"11,518",47.88%,,,,
CO,2,,,,,R,"24,056",,,,,
CO,2,H2CO02122,,Norm,Olsen,LBT,,,,,"7,304",2.36%
CO,2,,,,,,"56,735",,,,"309,364",
CO,3,H4CO03167,,John,Salazar,D,"34,464",100.00%,,,"153,500",50.55%
CO,3,,,,,D,"34,464",,,,,
CO,3,H4CO03126,,Greg,Walcher,R,"15,572",31.87%,,,"141,376",46.56%
CO,3,H4CO03100,,Matt,Smith,R,"15,298",31.31%,,,,
CO,3,H4CO03159,,Gregg P.,Rippy,R,"7,968",16.31%,,,,
CO,3,H4CO03118,,Dan,Corsentino,R,"5,612",11.49%,,,,
CO,3,H4CO03217,,Matt,Aljanich,R,"4,408",9.02%,,,,
CO,3,,,,,R,"48,858",,,,,
CO,3,H4CO03225,,Jim,Krug,UN,,,,,"8,770",2.89%
CO,3,,,,,,"83,322",,,,"303,646",
CO,4,H2CO04045,(I),Marilyn N.,Musgrave,R,"44,649",78.05%,,,"155,958",51.05%
CO,4,H4CO04041,,Bob,Faust,R,"12,553",21.95%,,,,
CO,4,,,,,R,"57,202",,,,,
CO,4,H2CO04060,,Stan,Matsunaka,D,"24,894",100.00%,,,"136,812",44.78%
CO,4,,,,,D,"24,894",,,,,
CO,4,H4CO04058,,Bob,Kinsey,GRN,,,,,"12,739",4.17%
CO,4,,,,,,"82,096",,,,"305,509",
CO,5,H6CO05076,(I),Joel,Hefley,R,"52,282",84.23%,,,"193,333",70.54%
CO,5,H4CO05022,,Mike,Payton,R,"9,785",15.77%,,,,
CO,5,,,,,R,"62,067",,,,,
CO,5,H4CO05030,,Fred,Hardee,D,"15,763",100.00%,,,"74,098",27.04%
CO,5,,,,,D,"15,763",,,,,
CO,5,H4CO05048,,"Arthur ""Rob""",Roberts,LBT,,,,,"6,627",2.42%
CO,5,,,,,,"77,830",,,,"274,058",
CO,6,H8CO06054,(I),Tom,Tancredo,R,"58,446",100.00%,,,"212,778",59.48%
CO,6,,,,,R,"58,446",,,,,
CO,6,H4CO06061,,Joanna L.,Conti,D,"23,111",100.00%,,,"139,870",39.10%
CO,6,,,,,D,"23,111",,,,,
CO,6,H4CO06020,,Jack J.,Woehr,LBT,,,,,"3,857",1.08%
CO,6,H4CO06079,,Peter,Shevchuck,AMC,,,,,"1,236",0.35%
CO,6,,,,,,"81,557",,,,"357,741",
CO,7,H2CO07063,(I),Bob,Beauprez,R,"34,729",100.00%,,,"135,571",54.72%
CO,7,,,,,R,"34,729",,,,,
CO,7,H2CO07048,,Dave,Thomas,D,"27,706",100.00%,,,"106,026",42.79%
CO,7,,,,,D,"27,706",,,,,
CO,7,H4CO07028,,Clyde J.,Harkins,AMC,,,,,"6,167",2.49%
CO,7,,,,,,"62,435",,,,"247,764",
CO,H,,,,,,"507,971",,,,"2,039,011",
CO,S,S4CO00163,,Ken,Salazar,D,"173,167",73.02%,,,"1,081,188",51.30%
CO,S,S0CO00203,,Mike,Miles,D,"63,973",26.98%,,,,
CO,S,,,,,D,"237,140",,,,,
CO,S,S4CO00189,,Pete ,Coors,R,"203,157",60.57%,,,"980,668",46.53%
CO,S,S4CO00171,,Bob,Schaffer,R,"132,274",39.43%,,,,
CO,S,,,,,R,"335,431",,,,,
CO,S,S2CO00142,,"Douglas ""Dayhorse""",Campbell,AMC,,,,,"18,783",0.89%
CO,S,S4CO00254,,Richard,Randall,LBT,,,,,"10,160",0.48%
CO,S,S4CO00270,,John R.,Harris,I,,,,,"8,442",0.40%
CO,S,S4CO00262,,Victor,Good,CRP,,,,,"6,481",0.31%
CO,S,S4CO00288,,Finn,Gotaas,UN,,,,,"1,750",0.08%
CO,S,S4CO00296,,Raul,Acosta,W,,,,,46,0.00%
CO,S,S4CO00197,,Joyce Cumbie,Broughton,W,,,,,17,0.00%
CO,S,S4CO00247,,"Daniel ""Muh Sigh Uh""",Masia-s,W,,,,,7,0.00%
CO,S,S4CO00213,,George,Walker,W,,,,,5,0.00%
CO,S,S4CO00106,,Daniel James,Barnett,W,,,,,3,0.00%
CO,S,S4CO00304,,"Robert ""Doc""",Greenheck,W,,,,,2,0.00%
CO,S,S2CO00134,,Gary,Cooper,W,,,,,1,0.00%
CO,S,S4CO00239,,Dwight,Henson,W,,,,,1,0.00%
CO,S,S0CO00161,,John,Heckman,W,,,,,,
CO,S,,,,,,"572,571",,,,"2,107,554",
CO,,,,,,,"1,080,542",,,,"4,146,565",
CT,1,H8CT01046,(I),John B.,Larson,D,*,,,,"198,802",72.98%
CT,1,H4CT01052,,John M.,Halstead,R,*,,,,"73,601",27.02%
CT,1,,,,,,n/a,,,,"272,403",
CT,2,H0CT02124,(I),Rob,Simmons,R,*,,,,"166,412",54.19%
CT,2,H2CT02054,,Jim,Sullivan,D,"11,673",62.81%,,,"140,536",45.77%
CT,2,H2CT02104,,Shaun,McNally,D,"6,911",37.19%,,,,
CT,2,,,,,D,"18,584",,,,,
CT,2,H4CT02050,,David R.,Lyon,W,,,,,130,0.04%
CT,2,,,,,,"18,584",,,,"307,078",
CT,3,H0CT03072,(I),Rosa L.,DeLauro,D,*,,,,"200,638",72.44%
CT,3,H2CT03052,,Richter,Elser,R,*,,,,"69,160",24.97%
CT,3,H4CT03066,,Marc,Ritchie,R, ,,,,,
CT,3,H4CT03074,,Ralph,Ferrucci,GRN,,,,,"7,182",2.59%
CT,3,,,,,,n/a,,,,"276,980",
CT,4,H8CT04057,(I),Christopher,Shays,R,*,,,,"152,493",52.43%
CT,4,H4CT04098,,Diane,Farrell,D,*,,,,"138,333",47.56%
CT,4,H4CT04080,,John Peter,Imre,D, ,,,,,
CT,4,H4CT04106,,Carl E.,Vassar,W,,,,,4,0.00%
CT,4,,,,,,n/a,,,,"290,830",
CT,5,H2CT06014,(I),Nancy L.,Johnson,R,*,,,,"168,268",59.79%
CT,5,H4CT05079,,Robert Louis,Marconi,D,*,,,,,
CT,5,H4CT05095,,Theresa B.,Gerratana,D,,,,,"107,438",38.17%
CT,5,H4CT05111,,Fernando,Ramirez,WF,,,,,"3,196",1.14%
CT,5,H4CT05103,,Wildey J.,Moore,CNC,,,,,"2,545",0.90%
CT,5,,,,,,n/a,,,,"281,447",
CT,H,,,,,,"18,584",,,,"1,428,738",
CT,S,S0CT00037,(I),Chris,Dodd,D,*,,,,"945,347",66.35%
CT,S,S4CT00146,,Jack C.,Orchulli,R,*,,,,"457,749",32.13%
CT,S,S4CT00112,,William,Bentley,R,,,,,,
CT,S,S4CT00104,,Miriam J.,Masullo,R,,,,,,
CT,S,S4CT00120,,Paul,Streitz,R,,,,,,
CT,S,S4CT00138,,Alphonse,Wright,R,,,,,,
CT,S,S4CT00153,,Timothy A.,Knibbs,CNC,,,,,"12,442",0.87%
CT,S,S4CT00161,,Leonard H.,Rasch,LBT,,,,,"9,188",0.64%
CT,S,,,,,,n/a,,,,"1,424,726",
CT,,,,,,,"18,584",,,,"2,853,464",
DE,0,H2DE00072,(I),Michael N.,Castle,R,Unopposed,,,,"245,978",69.09%
DE,0,H4DE00037,,Paul,Donnelly,D,Unopposed,,,,"105,716",29.69%
DE,0,H4DE01043,,Maurice J.,Barros,IDE,,,,,"2,337",0.66%
DE,0,H4DE01050,,William E.,Morris,LBT,,,,,"2,014",0.57%
DE,0,,,,,,n/a,,,,"356,045",
DE,H,,,,,,,,,,"356,045",
DE,,,,,,,n/a,,,,"356,045",
DC,0,H0DC00058,(I),Eleanor Holmes,Norton,D,"58,363",98.35%,,,"202,027",91.33%
DC,0,,,,Scattered,W(D),979,1.65%,,,,
DC,0,,,,,D,"59,342",,,,,
DC,0,H4DC00043,,Michael Andrew,Monroe,R,"1,771",90.77%,,,"18,296",8.27%
DC,0,,,,Scattered,W(R),180,9.23%,,,,
DC,0,,,,,R,"1,951",,,,,
DC,0,,,,Scattered,W,,,,,890,0.40%
DC,0,,,,Scattered,W(DCG),222,100.00%,,,,
DC,0,,,,,DCG,222,,,,,
DC,0,,,,,,"61,515",,,,"221,213",
DC,0,,,,,,"61,515",,,,"221,213",
DC,,,,,,,"61,515",,,,"221,213",
FL,1,H2FL01100,(I),Jeff,Miller,R,Unopposed,,,,"236,604",76.54%
FL,1,H0FL00015,,Mark S.,Coutu,D,Unopposed,,,,"72,506",23.46%
FL,1,,,,,,n/a,,,,"309,110",
FL,2,H6FL00046,(I),Allen,Boyd,D,Unopposed,,,,"201,577",61.65%
FL,2,H4FL02054,,Bev,Kilmer,R,Unopposed,,,,"125,399",38.35%
FL,2,H0FL02052,,T.A.,Frederick,W,,,,,11,0.00%
FL,2,,,,,,n/a,,,,"326,987",
FL,3,H2FL03056,(I),Corrine,Brown,D,"46,285",81.31%,,,"172,833",99.24%
FL,3,H4FL03060,,Prince,Brown,D,"10,639",18.69%,,,,
FL,3,,,,,D,"56,924",,,,,
FL,3,H4FL03078,,Johnny M.,Brown,W,,,,,"1,323",0.76%
FL,3,,,,,,"56,924",,,,"174,156",
FL,4,H0FL04066,(I),Ander,Crenshaw,R ,"48,129",89.97%,,,"256,157",99.55%
FL,4,H0FL04033,,Deborah Katz,Pueschel,R ,"5,368",10.03%,,,,
FL,4,,,,,R ,"53,497",,,,,
FL,4,H4FL09034,,Richard,Grayson,W,,,,,"1,170",0.45%
FL,4,,,,,,"53,497",,,,"257,327",
FL,5,H2FL05127,(I),"Virginia ""Ginny""",Brown-Waite,R,Unopposed,,,,"240,315",65.93%
FL,5,H4FL05057,,Robert G.,Whittel,D ,"15,938",31.21%,,,"124,140",34.06%
FL,5,H4FL05032,,John,Russell,D ,"13,388",26.22%,,,,
FL,5,H2FL05143,,Brian ,Moore,D ,"11,532",22.58%,,,,
FL,5,H4FL05040,,Rick,Penberthy,D ,"10,211",19.99%,,,,
FL,5,,,,,D ,"51,069",,,,,
FL,5,H2FL05150,,,Werder,W,,,,,33,0.01%
FL,5,,,,,,"51,069",,,,"364,488",
FL,6,H8FL06056,(I),Clifford (Cliff) B.,Stearns,R,Unopposed,,,,"211,137",64.40%
FL,6,H2FL06091,,David E.,Bruderly,D,Unopposed,,,,"116,680",35.59%
FL,6,H6FL06092,,N.W.,O'Brien,W,,,,,36,0.01%
FL,6,,,,,,n/a,,,,"327,853",
FL,7,H2FL08055,(I),John L.,Mica,R,Unopposed,,,,Unopposed,
FL,7,,,,,,n/a,,,,n/a,
FL,8,H0FL08042,(I),Ric,Keller,R,Unopposed,,,,"172,232",60.52%
FL,8,H4FL08069,,Stephen,Murray,D,Unopposed,,,,"112,343",39.48%
FL,8,,,,,,n/a,,,,"284,575",
FL,9,H2FL09012,(I),Michael,Bilirakis,R ,"44,579",84.48%,,,"284,035",99.91%
FL,9,H4FL09075,,Joseph H. ,Stanley,R ,"8,189",15.52%,,,,
FL,9,,,,,R ,"52,768",,,,,
FL,9,H2FL09095,,Andrew,Pasayan,W,,,,,243,0.09%
FL,9,,,,,,"52,768",,,,"284,278",
FL,10,H6FL06035,(I),C.W. Bill,Young,R,Unopposed,,,,"207,175",69.33%
FL,10,H4FL10040,,"Robert D. ""Bob""",Derry,D,Unopposed,,,,"91,658",30.67%
FL,10,,,,,,n/a,,,,"298,833",
FL,11,H6FL00087,(I),Jim,Davis,D,Unopposed,,,,"191,780",85.81%
FL,11,H4FL11048,,Robert Edward,Johnson,LBT,,,,,"31,579",14.13%
FL,11,H4FL11055,,Karl M.,Butts,W,,,,,122,0.05%
FL,11,,,,,,n/a,,,,"223,481",
FL,12,H0FL12051,(I),Adam H.,Putnam,R ,"42,605",92.32%,,,"179,204",64.89%
FL,12,H4FL12046,,Robert,Wirengard,R ,"3,546",7.68%,,,,
FL,12,,,,,R ,"46,151",,,,,
FL,12,H4FL12038,,Bob,Hagenmaier,D ,"21,044",57.15%,,,"96,965",35.11%
FL,12,H4FL12020,,Jeff,Siemer,D ,"15,781",42.85%,,,,
FL,12,,,,,D ,"36,825",,,,,
FL,12,,,,,,"82,976",,,,"276,169",
FL,13,H2FL13113,(I),Katherine,Harris,R,Unopposed,,,,"190,477",55.30%
FL,13,H2FL13139,,Jan,Schneider,D,"20,573",46.76%,,,"153,961",44.70%
FL,13,H4FL13069,,Christine,Jennings,D,"16,581",37.68%,,,,
FL,13,H4FL13051,,Floyd Jay,Winters,D,"2,966",6.74%,,,,
FL,13,H4FL13044,,C.J.,Czaia,D ,"3,880",8.82%,,,,
FL,13,,,,,D ,"44,000",,,,,
FL,13,,,,,,"44,000",,,,"344,438",
FL,14,H4FL14059,,Connie,Mack,R,"27,526",35.82%,,,"226,662",67.59%
FL,14,H4FL14067,,Carole,Green,R,"24,767",32.23%,,,,
FL,14,H2FL14087,,Andy,Coy,R ,"17,089",22.24%,,,,
FL,14,H4FL14083,,Frank,Schwerin,R,"7,465",9.71%,,,,
FL,14,,,,,R,"76,847",,,,,
FL,14,H4FL14091,,Robert M.,Neeld,D,Unopposed,,,,"108,672",32.41%
FL,14,,,,,,"76,847",,,,"335,334",
FL,15,H4FL15114,(I),Dave,Weldon,R,Unopposed,,,,"210,388",65.35%
FL,15,H4FL15148,,Simon,Pristoop,D,Unopposed,,,,"111,538",34.65%
FL,15,,,,,,n/a,,,,"321,926",
FL,16,H4FL16021,(I),Mark,Foley,R,Unopposed,,,,"215,563",68.04%
FL,16,H4FL16088,,Jeff,Fisher,D,Unopposed,,,,"101,247",31.96%
FL,16,,,,,,n/a,,,,"316,810",
FL,17,H2FL17056,(I),Kendrick B.,Meek,D,Unopposed,,,,"178,690",99.59%
FL,17,H4FL17029,,Omari,Musa,W,,,,,734,0.41%
FL,17,,,,,,n/a,,,,"179,424",
FL,18,H0FL18025,(I),Ileana,Ros-Lehtinen,R,Unopposed,,,,"143,647",64.73%
FL,18,H4FL18035,,Sam,Sheldon,D ,"12,869",50.55%,,,"78,281",35.27%
FL,18,H4FL18027,,David Y.,Patlak,D ,"12,591",49.45%,,,,
FL,18,,,,,D ,"25,460",,,,,
FL,18,,,,,,"25,460",,,,"221,928",
FL,19,H6FL19038,(I),Robert,Wexler,D,Unopposed,,,,Unopposed,
FL,19,,,,,,n/a,,,,,
FL,20,H4FL20023,,Debbie Wasserman,Schultz,D,Unopposed,,,,"191,195",70.19%
