Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2014-01-29,3535.82,3568.21,3532.12,2020421202216.0,122138240.0
2014-01-28,3586.73,3586.93,3560.61,2048884765159.0,39612654.0
2014-01-27,3547.99,3589.15,3521.41,2026747305500.0,9840920.0
2014-01-24,3576.22,3626.8,3576.05,2042873369343.0,1475592.0
2014-01-23,3651.24,3665.33,3635.02,2085723401572.0,635066.0
2014-01-22,3677.5,3680.25,3659.93,2100723462211.0,53808706.0
2014-01-21,3664.84,3681.5,3644.06,2093490442421.0,0.0
2014-01-17,3661.6,3677.13,3653.7,2091516501447.0,0.0
2014-01-16,3674.1,3677.99,3663.56,2098654686598.0,14373280.0
2014-01-15,3675.04,3679.79,3662.89,2099193512073.0,116341470.0
2014-01-14,3657.86,3659.97,3617.26,2089357367528.0,0.0
2014-01-13,3616.15,3674.52,3604.82,2065536214767.0,1647100.0
2014-01-10,3681.64,3683.39,3655.18,2102941480213.0,0.0
2014-01-09,3677.27,3696.3,3659.64,2100581135055.0,105437111.0
2014-01-08,3691.13,3702.24,3679.26,2105467839452.0,12378794.0
2014-01-07,3695.01,3699.74,3668.92,2107043741231.0,2851647.0
2014-01-06,3657.21,3694.72,3649.69,2085597511743.0,5010767.0
2014-01-03,3682.64,3701.29,3676.32,2100097303395.0,0.0
2014-01-02,3686.61,3708.17,3676.11,2102356608391.0,25451224.0
2013-12-31,3715.19,3716.5,3701.55,2118659524503.0,30954630.0
2013-12-30,3698.69,3702.05,3688.3,2109223368912.0,526121880.0
2013-12-27,3696.53,3715.06,3692.69,2109000879044.0,311701894.0
2013-12-26,3707.03,3709.29,3697.41,2114988190348.0,2070945.0
2013-12-24,3694.29,3695.15,3682.44,2107717721745.0,393813018.0
2013-12-23,3683.74,3684.09,3666.46,2102787014189.0,0.0
2013-12-20,3660.28,3670.14,3627.47,2098093194520.0,1710734.0
2013-12-19,3621.63,3626.96,3603.56,2075938175283.0,12218431.0
2013-12-18,3622.09,3622.9,3540.5,2076201235728.0,23924110.0
2013-12-17,3571.94,3579.69,3555.71,2047775578652.0,70289.0
2013-12-16,3577.02,3585.36,3566.16,2050611235313.0,2700638.0
2013-12-13,3551.14,3563.63,3546.7,2035758410647.0,27720859.0
2013-12-12,3540.25,3552.54,3533.8,2029517015990.0,14226266.0
2013-12-11,3544.8,3591.58,3541.26,2032123193942.0,393727212.0
2013-12-10,3589.58,3603.23,3583.33,2057793816538.0,66423809.0
2013-12-09,3591.19,3608.15,3585.89,2066024225611.0,46152798.0
2013-12-06,3597.11,3603.33,3578.65,2069427655500.0,3500752.0
2013-12-05,3570.63,3579.09,3560.64,2054198336622.0,17188752.0
2013-12-04,3575.77,3598.88,3547.55,2057155453619.0,66031586.0
2013-12-03,3587.92,3603.96,3575.83,2064072495564.0,2300439.0
2013-12-02,3603.3,3633.7,3599.49,2072390671687.0,27162104.0
2013-11-29,3624.3,3635.3,3621.02,2084471055700.0,1029273.0
2013-11-27,3613.79,3615.05,3596.73,2078375205452.0,114672166.0
2013-11-26,3593.05,3601.97,3567.81,2066214044215.0,95201717.0
2013-11-25,3572.57,3590.78,3568.36,2056210885835.0,125076560.0
2013-11-22,3575.36,3576.07,3550.24,2058059427011.0,16590834.0
2013-11-21,3554.75,3557.33,3524.92,2045993110174.0,25573454.0
2013-11-20,3514.46,3547.84,3503.88,2022807624606.0,3957955.0
2013-11-19,3533.57,3564.44,3525.29,2032800116218.0,75023521.0
2013-11-18,3555.32,3595.44,3547.63,2045314018114.0,31667440.0
2013-11-15,3587.55,3587.56,3573.13,2063730693874.0,13718573.0
2013-11-14,3574.82,3578.36,3553.65,2054189337226.0,82540503.0
2013-11-13,3555.96,3555.96,3496.04,2043574682861.0,237618686.0
2013-11-12,3513.11,3517.43,3495.51,2022080665269.0,254341953.0
2013-11-11,3522.69,3528.19,3508.07,2027425341424.0,0.0
2013-11-08,3517.72,3517.72,3466.97,2028584638269.0,25582748.0
2013-11-07,3462.11,3547.06,3457.57,1996267189637.0,69542181.0
2013-11-06,3545.51,3573.47,3537.82,2044350865050.0,269638487.0
2013-11-05,3560.55,3567.78,3531.32,2052507502314.0,248360424.0
2013-11-04,3565.7,3566.5,3543.84,2055478666771.0,7789561.0
2013-11-01,3542.52,3551.39,3522.39,2041337836893.0,2237438.0
2013-10-31,3532.95,3552.64,3516.21,2035223354476.0,69199579.0
2013-10-30,3530.89,3575.64,3520.01,2034038342043.0,315099210.0
2013-10-29,3566.34,3566.34,3544.51,2060820298087.0,9132288.0
2013-10-28,3547.9,3565.38,3540.48,2050163685196.0,39957719.0
2013-10-25,3560.11,3566.57,3539.72,2057218586358.0,6681770.0
2013-10-24,3534.77,3535.93,3504.35,2042575100293.0,7359786.0
2013-10-23,3506.91,3522.18,3497.96,2026467570895.0,79829068.0
2013-10-22,3530.07,3546.71,3508.6,2039493391119.0,654305.0
2013-10-21,3510.39,3514.59,3499.56,2014176720266.0,0.0
2013-10-18,3503.61,3506.24,3478.2,2010285931527.0,0.0
2013-10-17,3467.94,3468.54,3432.23,1989281844096.0,24667916.0
2013-10-16,3451.5,3455.17,3429.18,1979849875780.0,21978903.0
2013-10-15,3413.81,3437.9,3409.2,1957649830290.0,0.0
2013-10-14,3439.69,3440.46,3399.19,1972493077775.0,0.0
2013-10-11,3418.54,3419.99,3375.98,1960362771472.0,3697776.0
2013-10-10,3383.01,3388.48,3350.2,1940988191400.0,1624331.0
2013-10-09,3309.95,3337.11,3290.41,1898110903367.0,392196448.0
2013-10-08,3335.0,3397.68,3333.93,1912119146615.0,6553198.0
2013-10-07,3396.51,3424.3,3396.05,1947465896547.0,5009544.0
2013-10-04,3437.41,3441.28,3402.26,1970052264519.0,0.0
2013-10-03,3403.96,3441.5,3387.53,1950868362562.0,2093816.0
2013-10-02,3441.92,3444.4,3419.79,1972594640693.0,35689953.0
2013-10-01,3446.72,3446.72,3407.03,1975361145148.0,0.0
2013-09-30,3406.93,3413.14,3375.86,1952545329236.0,521449764.0
2013-09-27,3413.78,3416.31,3397.57,1956050409509.0,33978706.0
2013-09-26,3418.06,3419.49,3395.66,1957521899937.0,355719799.0
2013-09-25,3385.35,3408.56,3382.29,1938785510670.0,118981100.0
2013-09-24,3394.71,3416.78,3383.53,1943996250263.0,1822648.0
2013-09-23,3389.75,3409.11,3374.58,1941226633593.0,3621017.0
2013-09-20,3414.11,3437.93,3411.84,1951559833939.0,0.0
2013-09-19,3420.52,3430.24,3414.74,1955177797407.0,0.0
2013-09-18,3417.85,3425.76,3365.08,1953469421431.0,15494984.0
2013-09-17,3383.69,3385.66,3359.43,1933891717110.0,70214.0
2013-09-16,3356.65,3386.07,3353.11,1918433855936.0,2700003.0
2013-09-13,3347.52,3348.05,3326.43,1913219091361.0,1016180.0
2013-09-12,3334.43,3353.18,3331.87,1905738313770.0,37192586.0
2013-09-11,3350.59,3350.61,3329.56,1914976011845.0,405833166.0
2013-09-10,3331.14,3331.26,3314.65,1903848026359.0,5279457.0
2013-09-09,3300.87,3301.68,3275.82,1886545710141.0,298514191.0
2013-09-06,3263.75,3282.67,3228.17,1864653032441.0,70660573.0
2013-09-05,3264.19,3272.44,3255.78,1864904882921.0,20027756.0
2013-09-04,3252.95,3256.18,3219.55,1858481967186.0,74021446.0
2013-09-03,3225.78,3252.36,3210.41,1842945606073.0,4048745.0
2013-08-30,3198.19,3226.77,3190.77,1827186536209.0,16069456.0
2013-08-29,3224.54,3238.29,3190.23,1842240514076.0,60502288.0
2013-08-28,3201.35,3213.45,3186.56,1828989760595.0,113878283.0
2013-08-27,3192.37,3225.43,3189.12,1823911025739.0,0.0
2013-08-26,3245.74,3269.49,3240.3,1854234200429.0,142694499.0
2013-08-23,3255.66,3258.16,3239.29,1859832442908.0,25044780.0
2013-08-22,3245.65,3246.63,3215.93,1854101662646.0,39231559.0
2013-08-21,3205.0,3233.2,3196.32,1830876421589.0,6022885.0
2013-08-20,3232.47,3240.29,3207.82,1846330130226.0,2902702.0
2013-08-19,3200.17,3232.08,3199.92,1827819015974.0,16613470.0
2013-08-16,3223.81,3242.0,3220.05,1841309364919.0,5500723.0
2013-08-15,3231.19,3255.4,3222.66,1845476935285.0,44310947.0
2013-08-14,3288.07,3312.74,3287.63,1877987494272.0,83326935.0
2013-08-13,3316.91,3325.69,3296.29,1890292915875.0,100625284.0
2013-08-12,3315.37,3319.32,3295.13,1889407186085.0,8846530.0
2013-08-09,3313.78,3327.55,3302.95,1888101946245.0,2285166.0
2013-08-08,3315.08,3323.73,3292.84,1888531017504.0,309210267.0
2013-08-07,3289.25,3307.52,3279.23,1873826935072.0,166272393.0
2013-08-06,3313.48,3325.82,3296.55,1887498809397.0,198670563.0
2013-08-05,3328.01,3328.04,3317.62,1895773286915.0,115875323.0
2013-08-02,3324.7,3325.4,3295.88,1893212843693.0,10081970.0
2013-08-01,3311.57,3314.96,3284.59,1879954796936.0,21110148.0
2013-07-31,3260.7,3282.42,3257.83,1851078448116.0,71992727.0
2013-07-30,3240.76,3259.65,3237.6,1840644908496.0,263539350.0
2013-07-29,3246.07,3264.31,3240.59,1843663627447.0,7204224.0
2013-07-26,3266.45,3266.67,3232.84,1855066223520.0,36073192.0
2013-07-25,3252.81,3254.18,3226.69,1848094973078.0,3116542.0
2013-07-24,3230.9,3269.01,3224.35,1835648513219.0,74171732.0
2013-07-23,3255.49,3276.45,3252.01,1848903102369.0,5670757.0
2013-07-22,3265.68,3272.97,3254.72,1854693834587.0,479977.0
2013-07-19,3257.54,3262.28,3249.01,1848850108933.0,0.0
2013-07-18,3259.94,3269.35,3248.37,1850211507888.0,15817211.0
2013-07-17,3253.95,3255.69,3245.09,1846809132248.0,24374018.0
2013-07-16,3243.35,3260.54,3235.36,1840817912862.0,0.0
2013-07-15,3256.1,3262.95,3251.52,1848057191288.0,9268040.0
2013-07-12,3258.25,3258.26,3233.93,1849196012342.0,7381667.0
2013-07-11,3237.27,3238.23,3217.45,1837285343856.0,1620935.0
2013-07-10,3188.27,3189.63,3170.71,1809484757124.0,5891412.0
2013-07-09,3179.07,3185.18,3166.43,1804249332178.0,2140595.0
2013-07-08,3161.52,3166.09,3151.07,1794129180570.0,74182771.0
2013-07-05,3138.37,3138.4,3104.26,1780988016578.0,0.0
2013-07-03,3104.43,3111.87,3079.21,1761732368736.0,1727287.0
2013-07-02,3096.94,3115.93,3081.77,1751658049714.0,72885259.0
2013-07-01,3100.33,3112.84,3084.77,1756567556784.0,518387600.0
2013-06-28,3069.0,3084.52,3050.31,1737980712624.0,14438942.0
2013-06-27,3061.65,3068.95,3046.34,1730723639417.0,251755608.0
2013-06-26,3030.75,3037.43,3020.9,1713252683079.0,483809348.0
2013-06-25,3006.3,3014.63,2986.97,1699428642313.0,0.0
2013-06-24,2977.42,2998.47,2949.21,1683104372398.0,824091.0
2013-06-21,3004.34,3020.46,2975.61,1700381469022.0,2513390.0
2013-06-20,2998.18,3046.38,2990.66,1696884185478.0,0.0
2013-06-19,3077.15,3115.35,3077.15,1741578074391.0,1872843.0
2013-06-18,3105.38,3111.91,3079.19,1757553367545.0,5287429.0
2013-06-17,3075.74,3091.71,3060.84,1740781094972.0,0.0
2013-06-14,3048.98,3069.19,3045.23,1725635745674.0,3175710.0
2013-06-13,3060.34,3066.22,3002.61,1732064902015.0,5338074.0
2013-06-12,3012.49,3067.91,3007.61,1705477011623.0,403553262.0
2013-06-11,3047.76,3071.9,3039.62,1725439204745.0,44724056.0
2013-06-10,3086.97,3095.56,3072.75,1747608455408.0,8316104.0
2013-06-07,3079.59,3083.68,3040.27,1743427721817.0,37804713.0
2013-06-06,3034.51,3034.52,2995.29,1717928406703.0,20601823.0
2013-06-05,3011.4,3049.16,3006.88,1704845533133.0,26958678.0
2013-06-04,3052.94,3079.43,3031.2,1728363285003.0,3351880.0
2013-06-03,3063.04,3063.57,3022.82,1734079427243.0,15660912.0
2013-05-31,3054.8,3094.72,3054.74,1729415356800.0,8985951.0
2013-05-30,3087.26,3105.16,3086.74,1747792399606.0,91338054.0
2013-05-29,3083.57,3102.62,3074.2,1745703933465.0,100614604.0
2013-05-28,3117.79,3139.64,3103.56,1764441254256.0,18096791.0
2013-05-24,3088.49,3088.76,3059.43,1747848010497.0,1999130.0
2013-05-23,3089.18,3092.77,3059.05,1750972440829.0,383684224.0
2013-05-22,3091.92,3148.53,3075.88,1752525713479.0,23310583.0
2013-05-21,3125.93,3134.94,3112.54,1771457034900.0,125715756.0
2013-05-20,3114.0,3126.92,3108.81,1764663390283.0,11653472.0
2013-05-17,3119.73,3120.19,3098.64,1768180440787.0,15297727.0
2013-05-16,3088.05,3116.97,3084.06,1750006497644.0,50783542.0
2013-05-15,3112.51,3114.21,3089.58,1763865929061.0,246884986.0
2013-05-14,3095.69,3097.8,3065.46,1754001802330.0,32578107.0
2013-05-13,3062.5,3067.46,3049.0,1735184623059.0,26938843.0
2013-05-10,3062.17,3062.17,3036.77,1734990536689.0,1441200.0
2013-05-09,3033.69,3047.55,3022.04,1718811346090.0,70197892.0
2013-05-08,3021.02,3021.07,3005.56,1711630298234.0,60876838.0
2013-05-07,3007.23,3007.4,2982.2,1703824729971.0,309602572.0
2013-05-06,2984.85,2987.99,2978.58,1691148346088.0,264682743.0
2013-05-03,2982.28,2991.12,2966.83,1689510635723.0,50516428.0
2013-05-02,2940.67,2942.96,2913.31,1665940056299.0,66117937.0
2013-05-01,2909.66,2935.33,2907.29,1651363982435.0,78484330.0
2013-04-30,2934.36,2934.36,2915.61,1665539994258.0,92344859.0
2013-04-29,2922.21,2931.07,2914.97,1658646307121.0,107298045.0
2013-04-26,2915.72,2934.33,2906.78,1654942978631.0,41366806.0
2013-04-25,2939.78,2949.93,2927.09,1668614261561.0,2749897.0
2013-04-24,2915.73,2922.66,2907.81,1654938408445.0,46889491.0
2013-04-23,2908.76,2909.42,2881.0,1648871142210.0,5793971.0
2013-04-22,2871.39,2875.96,2836.08,1627687282196.0,0.0
2013-04-19,2855.81,2859.64,2824.74,1618912864507.0,0.0
2013-04-18,2826.07,2858.27,2816.88,1601914317003.0,59198683.0
2013-04-17,2858.74,2884.44,2844.77,1619970841717.0,21719982.0
2013-04-16,2904.77,2905.61,2879.19,1646047380743.0,0.0
2013-04-15,2861.52,2931.82,2857.19,1621329411758.0,0.0
2013-04-12,2944.75,2945.2,2921.0,1668509512888.0,10274312.0
2013-04-11,2941.03,2950.27,2926.99,1666037329309.0,5691533.0
2013-04-10,2920.92,2923.03,2885.02,1654645280469.0,49019235.0
2013-04-09,2880.85,2891.94,2864.45,1631860427570.0,2137955.0
2013-04-08,2880.82,2880.85,2854.97,1631856673384.0,7438199.0
2013-04-05,2854.06,2855.84,2820.07,1616685537045.0,12734435.0
2013-04-04,2868.85,2869.19,2851.91,1625012669941.0,19911134.0
2013-04-03,2856.61,2898.91,2848.16,1618071891916.0,33327311.0
2013-04-02,2895.81,2908.67,2888.56,1639147198692.0,12439127.0
2013-04-01,2883.69,2913.13,2876.16,1632288249941.0,516982157.0
2013-03-28,2902.96,2905.84,2886.55,1643192013229.0,2287399.0
2013-03-27,2888.99,2890.03,2859.43,1635287855048.0,240034668.0
2013-03-26,2882.07,2882.38,2868.19,1631368995320.0,480135460.0
2013-03-25,2863.9,2886.68,2850.21,1620967659142.0,0.0
2013-03-22,2871.72,2873.71,2854.81,1623818169116.0,0.0
2013-03-21,2845.33,2857.17,2836.17,1608895339100.0,2433304.0
2013-03-20,2862.36,2865.39,2843.87,1618520476945.0,4724261.0
2013-03-19,2829.66,2848.91,2808.04,1600033571541.0,485405.0
2013-03-18,2839.78,2849.7,2820.79,1605752990827.0,241340159.0
2013-03-15,2854.53,2870.89,2850.86,1615462846023.0,1331439.0
2013-03-14,2869.98,2872.14,2858.36,1624696883999.0,13668558.0
2013-03-13,2862.62,2864.25,2849.34,1620519280180.0,194954408.0
2013-03-12,2856.74,2863.37,2847.51,1617462139199.0,1073721.0
2013-03-11,2860.97,2861.98,2850.31,1619983459115.0,215234941.0
2013-03-08,2858.95,2861.17,2837.17,1618813567859.0,0.0
2013-03-07,2836.37,2839.02,2829.49,1604677796344.0,33038813.0
2013-03-06,2830.82,2842.72,2825.99,1601536522303.0,238541552.0
2013-03-05,2835.65,2839.68,2819.77,1604227959195.0,15300926.0
2013-03-04,2806.07,2806.26,2776.7,1587493637782.0,16206279.0
2013-03-01,2786.84,2788.76,2750.41,1576618126478.0,2058781.0
2013-02-28,2775.95,2792.3,2772.61,1570452443080.0,19018195.0
2013-02-27,2774.38,2785.04,2740.39,1569567549759.0,92744148.0
2013-02-26,2736.81,2743.05,2716.09,1548307254485.0,14781450.0
2013-02-25,2728.07,2789.05,2728.07,1543362319390.0,12517475.0
2013-02-22,2771.72,2771.76,2753.63,1568062031554.0,20805078.0
2013-02-21,2751.7,2771.43,2738.85,1556732683354.0,15941610.0
2013-02-20,2778.98,2826.83,2778.52,1572165479330.0,162314467.0
2013-02-19,2822.69,2822.69,2805.65,1596892005972.0,16315689.0
2013-02-15,2804.17,2815.34,2796.12,1586415011971.0,7316377.0
2013-02-14,2805.9,2811.55,2793.21,1587395874844.0,32821156.0
2013-02-13,2809.55,2818.64,2800.59,1589330573608.0,111196141.0
2013-02-12,2791.74,2795.92,2785.21,1574931049467.0,103772421.0
2013-02-11,2784.69,2792.76,2776.43,1570954580892.0,0.0
2013-02-08,2793.3,2794.15,2779.29,1575832981128.0,45060507.0
2013-02-07,2770.0,2777.45,2743.92,1562396134167.0,92003202.0
2013-02-06,2776.17,2780.21,2766.79,1565871937305.0,145493191.0
2013-02-05,2780.43,2786.42,2753.81,1568266744351.0,434495806.0
2013-02-04,2745.05,2769.5,2743.51,1548273968103.0,622398.0
2013-02-01,2780.68,2782.98,2764.64,1568468329511.0,3905062.0
2013-01-31,2751.31,2761.83,2745.7,1552709439472.0,43738921.0
2013-01-30,2756.47,2778.24,2751.26,1555612444962.0,139201325.0
2013-01-29,2764.61,2767.21,2751.6,1560205806522.0,52647622.0
2013-01-28,2772.39,2786.21,2766.13,1564597642083.0,7477659.0
2013-01-25,2783.43,2783.58,2761.17,1570345938554.0,0.0
2013-01-24,2750.3,2765.62,2740.68,1550951858298.0,2749897.0
2013-01-23,2729.8,2736.03,2724.94,1539391075899.0,52671971.0
2013-01-22,2734.78,2734.78,2719.36,1542199178306.0,0.0
2013-01-18,2731.85,2731.85,2716.87,1535569243966.0,0.0
2013-01-17,2723.72,2728.3,2711.67,1531001985435.0,13289578.0
2013-01-16,2699.9,2704.24,2694.58,1517609937581.0,49316774.0
2013-01-15,2706.01,2707.33,2687.0,1507042051857.0,5946284.0
2013-01-14,2700.87,2704.46,2689.15,1504179526832.0,0.0
2013-01-11,2695.13,2695.27,2684.88,1502167086922.0,1635651.0
2013-01-10,2688.45,2698.45,2675.56,1498476826092.0,0.0
2013-01-09,2683.45,2691.98,2677.24,1495691838453.0,0.0
2013-01-08,2671.84,2679.83,2659.11,1502762927299.0,0.0
2013-01-07,2680.38,2683.55,2667.71,1507563094389.0,3048618.0
2013-01-04,2682.05,2685.2,2670.38,1508504910913.0,0.0
2013-01-03,2672.31,2686.04,2665.46,1502811404186.0,23429902.0
2013-01-02,2669.75,2670.29,2647.88,1501370784999.0,13284029.0
2012-12-31,2595.44,2595.76,2533.63,1459525302907.0,12356617.0
2012-12-28,2542.61,2561.76,2542.09,1429411429834.0,433246522.0
2012-12-27,2562.23,2568.5,2532.4,1440975481897.0,563382258.0
2012-12-26,2562.73,2592.15,2560.93,1441331100607.0,2678921.0
2012-12-24,2591.89,2595.63,2588.32,1457728381192.0,2336285.0
2012-12-21,2594.55,2597.89,2579.14,1464309235913.0,0.0
2012-12-20,2625.74,2627.42,2608.39,1483361571744.0,1389410.0
2012-12-19,2616.06,2629.37,2616.06,1477885883494.0,19033371.0
2012-12-18,2626.33,2631.31,2596.86,1480463059592.0,259971447.0
2012-12-17,2593.33,2593.89,2562.96,1461655509430.0,18440305.0
2012-12-14,2558.97,2568.1,2552.52,1442316031404.0,10813286.0
2012-12-13,2565.08,2592.35,2558.95,1444648155195.0,108262566.0
2012-12-12,2581.14,2597.84,2578.79,1453950675771.0,691230239.0
2012-12-11,2581.82,2588.12,2571.93,1454758427138.0,2108080.0
2012-12-10,2560.44,2571.27,2555.2,1442770583633.0,11815175.0
2012-12-07,2566.81,2577.04,2556.47,1446366879156.0,9226958.0
2012-12-06,2564.73,2569.33,2550.8,1445194763581.0,31028933.0
2012-12-05,2553.8,2564.37,2537.22,1442573214780.0,76112625.0
2012-12-04,2554.12,2558.0,2540.9,1443019674445.0,3685730.0
2012-12-03,2555.9,2578.74,2553.83,1443800832837.0,44279761.0
2012-11-30,2566.39,2570.06,2555.3,1449728764924.0,8001276.0
2012-11-29,2559.45,2561.66,2544.65,1445845578343.0,55182891.0
2012-11-28,2542.14,2542.33,2494.47,1436809314023.0,140907262.0
2012-11-27,2508.36,2522.34,2506.71,1417723735211.0,29065319.0
2012-11-26,2512.18,2512.26,2496.91,1419845871432.0,128892619.0
2012-11-23,2512.37,2512.37,2493.89,1419952297039.0,0.0
2012-11-21,2485.49,2487.54,2472.57,1404566273544.0,24782553.0
2012-11-20,2476.32,2480.74,2457.8,1399285361369.0,6158838.0
2012-11-19,2467.03,2467.03,2447.97,1393832662126.0,3588694.0
2012-11-16,2424.43,2427.67,2395.39,1369765302642.0,30504458.0
2012-11-15,2405.47,2417.94,2395.01,1359077691424.0,54713618.0
2012-11-14,2410.51,2463.75,2406.95,1361930265183.0,222287676.0
2012-11-13,2456.98,2476.37,2447.6,1384330652813.0,202457506.0
2012-11-12,2462.08,2472.29,2458.09,1387162009372.0,0.0
2012-11-09,2465.81,2486.88,2456.98,1389261800286.0,8290186.0
2012-11-08,2469.75,2513.48,2469.75,1391501675515.0,759020.0
2012-11-07,2504.55,2526.72,2488.01,1411110689140.0,203763267.0
2012-11-06,2550.52,2555.71,2534.0,1436237311109.0,51961181.0
2012-11-05,2533.57,2535.69,2512.77,1426832884950.0,184009602.0
2012-11-02,2525.65,2565.69,2525.51,1423125169592.0,171574043.0
